0	1	2	2.722463
0	1	6	2.674235
0	1	1	2.587729
0	1	9	2.438621
0	1	19	2.362781
0	1	5	2.317435
0	1	3	2.216918
0	1	10	2.178540
0	1	11	1.849754
0	1	0	1.689803
0	1	12	0.542370
0	1	15	0.467546
0	1	8	0.284857
0	1	18	-0.473891
0	1	14	-1.010514
0	1	4	-1.031484
0	1	7	-4.779477
0	1	16	-4.962749
0	1	17	-4.974131
0	1	13	-5.161849
0	2	5	2.648610
0	2	2	2.523685
0	2	1	2.489009
0	2	11	2.431850
0	2	3	2.242977
0	2	0	2.085129
0	2	9	2.071718
0	2	8	1.187515
0	2	14	0.481928
0	2	15	-0.320979
0	2	4	-1.242793
0	2	10	-1.312644
0	2	19	-2.001420
0	2	12	-2.146836
0	2	6	-4.003102
0	2	18	-4.461077
0	2	7	-4.702452
0	2	17	-4.781013
0	2	16	-4.874181
0	2	13	-4.985250
0	3	5	2.657674
0	3	11	2.626123
0	3	3	2.574612
0	3	9	2.548605
0	3	1	2.448661
0	3	0	2.245316
0	3	19	1.906585
0	3	2	1.865517
0	3	4	1.380382
0	3	14	1.366473
0	3	10	1.319046
0	3	6	1.214719
0	3	15	0.747955
0	3	8	0.493964
0	3	12	0.263777
0	3	18	-2.927539
0	3	7	-4.904438
0	3	17	-4.916542
0	3	16	-5.039828
0	3	13	-5.102871
0	14	22	1.982527
0	14	46	1.725832
0	14	23	1.684873
0	14	30	1.677052
0	14	3	1.544689
0	14	51	1.450009
0	14	45	1.257537
0	14	56	1.207888
0	14	61	1.077338
0	14	42	0.770577
0	14	63	0.649480
0	14	43	0.641218
0	14	73	0.074565
0	14	32	-0.186994
0	14	26	-0.246856
0	14	58	-0.274040
0	14	72	-0.403640
0	14	54	-0.427881
0	14	52	-0.524400
0	14	31	-0.923514
0	14	27	-0.959586
0	14	57	-0.962342
0	14	11	-1.017687
0	14	62	-1.291925
0	14	74	-1.375141
0	14	29	-1.692094
0	14	37	-1.782759
0	14	24	-1.793705
0	14	48	-1.865960
0	14	38	-1.885625
0	14	50	-1.890265
0	14	8	-1.958855
0	14	14	-2.098838
0	14	25	-2.161734
0	14	65	-2.204396
0	14	66	-2.217267
0	14	33	-2.301866
0	14	40	-3.045507
0	14	36	-3.327537
0	14	53	-3.516630
0	14	39	-3.561606
0	14	21	-3.737464
0	14	64	-3.846933
0	14	85	-3.850609
0	14	20	-3.909204
0	14	47	-4.095825
0	14	70	-4.440482
0	14	28	-4.553953
0	14	76	-4.591579
0	14	34	-4.624081
0	14	18	-4.629023
0	14	78	-4.733099
0	14	77	-4.734450
0	14	55	-4.780769
0	14	44	-4.830977
0	14	71	-4.913106
0	14	16	-4.928046
0	14	41	-4.998222
0	14	35	-5.017485
0	14	79	-5.055049
0	14	75	-5.089863
0	14	69	-5.150268
0	14	49	-5.151086
0	15	56	1.283084
0	15	22	1.244694
0	15	58	1.239035
0	15	3	1.234133
0	15	32	1.209160
0	15	23	1.119127
0	15	52	1.103957
0	15	54	1.039468
0	15	62	1.023593
0	15	48	1.007921
0	15	26	0.992893
0	15	45	0.983609
0	15	51	0.874252
0	15	57	0.873714
0	15	27	0.851021
0	15	63	0.715326
0	15	50	0.697145
0	15	42	0.678702
0	15	37	0.354435
0	15	72	0.287285
0	15	31	0.283304
0	15	43	0.237742
0	15	30	0.209166
0	15	64	-0.109345
0	15	36	-0.167118
0	15	61	-0.302378
0	15	21	-0.321905
0	15	14	-0.431897
0	15	38	-0.507024
0	15	40	-0.660230
0	15	29	-0.902182
0	15	25	-1.156147
0	15	74	-1.666344
0	15	11	-1.839323
0	15	46	-1.920917
0	15	53	-2.008607
0	15	85	-2.354196
0	15	65	-2.668800
0	15	24	-2.688279
0	15	28	-2.710372
0	15	47	-2.819366
0	15	66	-2.927449
0	15	20	-2.942461
0	15	79	-2.945141
0	15	16	-3.212897
0	15	73	-3.309213
0	15	39	-3.799307
0	15	49	-3.803311
0	15	35	-3.803930
0	15	8	-3.990896
0	15	75	-4.032382
0	15	33	-4.100237
0	15	34	-4.120474
0	15	55	-4.122901
0	15	44	-4.195543
0	15	70	-4.299455
0	15	77	-4.321240
0	15	41	-4.321542
0	15	18	-4.331252
0	15	71	-4.386731
0	15	76	-4.415804
0	15	78	-4.431032
0	15	69	-4.431901
0	16	54	2.752388
0	16	56	2.683223
0	16	58	2.579234
0	16	62	2.536226
0	16	32	2.425280
0	16	52	2.410604
0	16	22	2.408828
0	16	23	2.332703
0	16	26	2.260824
0	16	3	2.250426
0	16	51	2.175518
0	16	45	2.159466
0	16	57	1.923272
0	16	42	1.871791
0	16	48	1.671026
0	16	61	1.627962
0	16	30	1.512261
0	16	63	1.380374
0	16	31	1.357665
0	16	53	1.337445
0	16	72	1.294105
0	16	50	0.887006
0	16	27	0.810519
0	16	21	0.362898
0	16	40	0.357812
0	16	38	0.353748
0	16	46	0.080368
0	16	43	0.030858
0	16	29	0.018156
0	16	25	-0.225828
0	16	14	-0.282099
0	16	37	-0.736080
0	16	65	-0.819459
0	16	85	-1.459487
0	16	74	-1.954504
0	16	36	-1.995011
0	16	20	-2.075948
0	16	28	-2.264129
0	16	8	-2.404083
0	16	66	-2.681866
0	16	47	-2.715871
0	16	24	-2.775737
0	16	73	-2.912528
0	16	39	-3.395737
0	16	79	-3.417935
0	16	64	-3.577262
0	16	55	-4.304447
0	16	69	-4.387800
0	16	11	-4.418831
0	16	33	-4.421824
0	16	18	-4.501812
0	16	70	-4.508349
0	16	34	-4.513830
0	16	71	-4.523467
0	16	76	-4.596347
0	16	75	-4.647766
0	16	78	-4.647953
0	16	44	-4.710166
0	16	35	-4.720536
0	16	41	-4.721537
0	16	77	-4.731839
0	16	16	-4.879599
0	16	49	-4.982817
0	19	51	1.897964
0	19	3	1.808996
0	19	65	1.722517
0	19	23	1.565962
0	19	42	1.451328
0	19	63	1.430135
0	19	45	1.386310
0	19	61	1.111207
0	19	22	1.036791
0	19	57	0.854046
0	19	72	0.592167
0	19	31	0.315297
0	19	37	0.075558
0	19	48	0.019457
0	19	32	-0.035200
0	19	58	-0.107430
0	19	26	-0.163152
0	19	56	-0.268144
0	19	30	-0.545988
0	19	14	-0.567411
0	19	52	-0.603113
0	19	54	-0.674366
0	19	38	-1.042266
0	19	43	-1.121072
0	19	62	-1.191238
0	19	66	-1.263664
0	19	46	-1.349075
0	19	40	-1.397553
0	19	20	-1.398140
0	19	27	-1.506801
0	19	85	-1.715623
0	19	25	-1.825728
0	19	8	-1.828187
0	19	29	-2.013062
0	19	73	-2.014894
0	19	74	-2.249166
0	19	11	-2.650623
0	19	24	-2.652060
0	19	47	-2.999132
0	19	70	-3.034404
0	19	39	-3.112311
0	19	76	-3.169778
0	19	21	-3.228247
0	19	36	-3.816304
0	19	44	-4.085888
0	19	75	-4.112841
0	19	69	-4.125503
0	19	28	-4.199182
0	19	33	-4.204196
0	19	79	-4.241100
0	19	18	-4.328642
0	19	53	-4.336557
0	19	50	-4.401465
0	19	78	-4.621634
0	19	55	-4.661663
0	19	71	-4.667837
0	19	77	-4.681429
0	19	64	-4.728477
0	19	34	-4.801673
0	19	35	-4.870265
0	19	16	-4.877815
0	19	41	-4.921385
0	19	49	-4.937509
0	22	58	2.395571
0	22	22	2.115893
0	22	42	2.108958
0	22	32	2.092396
0	22	3	1.985779
0	22	54	1.981533
0	22	26	1.964651
0	22	56	1.845678
0	22	61	1.837697
0	22	52	1.759534
0	22	23	1.617925
0	22	51	1.492272
0	22	43	1.318072
0	22	63	1.285629
0	22	53	1.191366
0	22	62	1.168747
0	22	57	1.023330
0	22	30	0.979973
0	22	46	0.878017
0	22	45	0.737405
0	22	50	0.198917
0	22	72	-0.061587
0	22	48	-0.206948
0	22	37	-0.288145
0	22	31	-0.635010
0	22	40	-0.723493
0	22	25	-0.986895
0	22	29	-1.144148
0	22	21	-1.475099
0	22	64	-1.638143
0	22	8	-1.749704
0	22	36	-1.848370
0	22	14	-1.908200
0	22	73	-1.929945
0	22	38	-2.245294
0	22	47	-2.514343
0	22	74	-2.538026
0	22	20	-2.583468
0	22	24	-2.641138
0	22	11	-2.850192
0	22	44	-3.063290
0	22	76	-3.083228
0	22	70	-3.105248
0	22	49	-3.192147
0	22	18	-3.546270
0	22	41	-3.579055
0	22	27	-3.584026
0	22	66	-3.726309
0	22	78	-3.777744
0	22	28	-4.278306
0	22	65	-4.307964
0	22	69	-4.340835
0	22	79	-4.370551
0	22	85	-4.418049
0	22	33	-4.639843
0	22	34	-4.721586
0	22	75	-4.926902
0	22	55	-4.952703
0	22	39	-4.967011
0	22	71	-5.003651
0	22	77	-5.040130
0	22	16	-5.052351
0	22	35	-5.105782
0	43	94	2.356472
0	43	3	2.307512
0	43	99	2.226700
0	43	95	2.093623
0	43	89	1.965333
0	43	61	1.929663
0	43	105	1.276138
0	43	14	1.218030
0	43	90	1.160411
0	43	58	0.606239
0	43	103	0.042557
0	43	8	-0.486466
0	43	15	-0.898363
0	43	63	-0.955305
0	43	96	-1.214957
0	43	93	-2.252190
0	43	106	-2.926141
0	43	91	-3.027451
0	43	26	-3.032282
0	43	92	-3.085765
0	43	69	-3.389947
0	43	52	-3.779886
0	43	86	-4.028860
0	43	98	-4.168384
0	43	11	-4.375359
0	43	88	-4.400596
0	43	18	-4.509322
0	43	108	-4.691010
0	43	87	-4.733103
0	43	17	-4.826851
0	43	107	-4.833002
0	43	85	-4.844802
0	43	97	-4.946169
0	43	109	-5.012413
0	43	100	-5.014834
0	43	110	-5.042894
0	43	13	-5.134285
0	44	15	2.121513
0	44	3	2.015235
0	44	89	1.945941
0	44	94	1.938738
0	44	63	1.676164
0	44	90	1.223746
0	44	99	0.866163
0	44	52	0.516698
0	44	106	0.048974
0	44	14	-0.463880
0	44	96	-0.741353
0	44	93	-0.780393
0	44	95	-1.254539
0	44	8	-1.689355
0	44	58	-1.998414
0	44	61	-2.004691
0	44	18	-3.558558
0	44	11	-3.703578
0	44	98	-3.751869
0	44	97	-3.828038
0	44	26	-3.930432
0	44	85	-4.015049
0	44	88	-4.082311
0	44	108	-4.296157
0	44	92	-4.309939
0	44	107	-4.413470
0	44	103	-4.461190
0	44	91	-4.488516
0	44	110	-4.511246
0	44	86	-4.519386
0	44	87	-4.528316
0	44	109	-4.623346
0	44	69	-4.647256
0	44	100	-4.653587
0	44	105	-4.675872
0	44	13	-4.747416
0	44	17	-4.834703
0	54	3	3.000277
0	54	11	2.792295
0	54	14	2.011203
0	54	8	1.305023
0	54	18	-4.426935
0	54	111	-4.660843
0	54	7	-4.720346
0	54	16	-4.790653
0	54	17	-4.913919
0	54	13	-4.973515
0	57	3	2.778481
0	57	18	1.744636
0	57	8	1.208156
0	57	14	0.201077
0	57	7	-2.655915
0	57	13	-2.943293
0	57	11	-3.529082
0	57	111	-4.713062
0	57	16	-5.014667
0	57	17	-5.064577
0	58	3	2.155924
0	58	14	-0.177160
0	58	8	-0.775624
0	58	18	-1.984775
0	58	7	-2.280620
0	58	11	-3.599967
0	58	111	-4.373592
0	58	16	-4.748853
