0	1	1	3.844386
0	1	11	3.662798
0	1	9	3.466507
0	1	10	3.432707
0	1	2	3.141380
0	1	5	2.953417
0	1	15	2.800823
0	1	6	2.583795
0	1	0	2.378748
0	1	19	2.344982
0	1	8	2.156817
0	1	3	1.764646
0	1	12	1.301214
0	1	14	0.730660
0	1	4	0.170264
0	1	18	-0.844174
0	1	7	-4.922065
0	1	13	-6.176854
0	1	17	-6.619153
0	1	16	-6.847288
0	2	9	4.120498
0	2	5	3.817528
0	2	11	3.643779
0	2	1	3.116493
0	2	3	2.908154
0	2	8	2.666189
0	2	15	2.194060
0	2	10	2.173942
0	2	14	2.099977
0	2	2	1.845185
0	2	4	1.184446
0	2	6	-2.690058
0	2	18	-3.994192
0	2	0	-4.040164
0	2	19	-4.188571
0	2	7	-5.211119
0	2	13	-5.725408
0	2	12	-5.745229
0	2	17	-6.401695
0	2	16	-6.775240
0	3	9	3.685122
0	3	1	3.394635
0	3	11	3.008766
0	3	5	2.349556
0	3	2	1.429848
0	3	10	1.086360
0	3	3	0.924019
0	3	14	0.536878
0	3	8	-0.118097
0	3	15	-0.860329
0	3	4	-1.773997
0	3	6	-1.977233
0	3	19	-2.055001
0	3	0	-2.639019
0	3	18	-4.558221
0	3	7	-4.729795
0	3	12	-5.683723
0	3	17	-6.202201
0	3	13	-6.282582
0	3	16	-6.814714
0	14	26	3.174684
0	14	22	2.972822
0	14	52	2.736246
0	14	27	2.672925
0	14	38	2.611406
0	14	61	2.515217
0	14	51	1.921560
0	14	3	1.723292
0	14	62	1.698100
0	14	65	1.617565
0	14	54	1.508302
0	14	31	1.277632
0	14	32	1.235443
0	14	58	1.146746
0	14	42	1.121887
0	14	63	1.063142
0	14	23	0.988829
0	14	20	0.708713
0	14	57	0.686190
0	14	25	0.674659
0	14	21	0.588621
0	14	45	0.499409
0	14	40	0.374073
0	14	85	0.359813
0	14	46	0.340440
0	14	37	0.193125
0	14	29	0.171352
0	14	48	0.149187
0	14	8	-0.965896
0	14	64	-1.072997
0	14	30	-1.346585
0	14	36	-1.463818
0	14	53	-1.953242
0	14	72	-2.179845
0	14	56	-2.382577
0	14	50	-2.436771
0	14	71	-2.463264
0	14	24	-2.517896
0	14	14	-2.741450
0	14	18	-2.753758
0	14	66	-2.859437
0	14	28	-3.131206
0	14	41	-3.444975
0	14	34	-3.867538
0	14	33	-3.901996
0	14	69	-4.022309
0	14	43	-4.085593
0	14	39	-4.763144
0	14	79	-4.787708
0	14	47	-4.923860
0	14	73	-5.145619
0	14	11	-5.389151
0	14	74	-5.497376
0	14	77	-5.558203
0	14	35	-5.581165
0	14	75	-5.725451
0	14	49	-5.730508
0	14	76	-5.936723
0	14	78	-5.953357
0	14	70	-5.971030
0	14	16	-5.989936
0	14	55	-6.082453
0	14	44	-6.350693
0	15	27	3.421292
0	15	38	3.322718
0	15	52	3.112382
0	15	32	2.931958
0	15	26	2.859191
0	15	40	2.476912
0	15	62	2.341176
0	15	54	2.225546
0	15	22	1.995719
0	15	3	1.630586
0	15	23	1.508852
0	15	50	1.499986
0	15	57	1.462474
0	15	31	1.405298
0	15	85	1.102445
0	15	29	0.731605
0	15	20	0.543121
0	15	45	0.499688
0	15	61	0.237977
0	15	63	0.220063
0	15	58	-0.287488
0	15	65	-0.489900
0	15	64	-0.503803
0	15	21	-0.533417
0	15	51	-0.646389
0	15	42	-0.953067
0	15	46	-1.101760
0	15	37	-1.305185
0	15	48	-1.410095
0	15	41	-1.416976
0	15	8	-1.568892
0	15	30	-1.754885
0	15	14	-1.909887
0	15	56	-2.399358
0	15	53	-2.479407
0	15	72	-2.620468
0	15	71	-2.711387
0	15	36	-2.762291
0	15	25	-2.930079
0	15	34	-3.958234
0	15	79	-4.050786
0	15	33	-4.120530
0	15	24	-4.360495
0	15	66	-4.371072
0	15	18	-4.375410
0	15	28	-4.539890
0	15	43	-4.581268
0	15	39	-4.868543
0	15	47	-4.977500
0	15	73	-5.017150
0	15	11	-5.256538
0	15	75	-5.452454
0	15	35	-5.581163
0	15	77	-5.612029
0	15	74	-5.646211
0	15	16	-5.663225
0	15	70	-5.779432
0	15	76	-5.853459
0	15	49	-5.933649
0	15	69	-6.083965
0	15	78	-6.108481
