0	1	2	42.040737
0	1	9	37.869865
0	1	19	35.875725
0	1	8	30.736506
0	1	3	29.587631
0	1	10	28.247538
0	1	6	28.056845
0	1	1	27.613310
0	1	0	26.097145
0	1	11	25.553825
0	1	15	23.552309
0	1	5	21.668711
0	1	12	20.900513
0	1	14	20.216087
0	1	4	13.497855
0	1	18	10.208689
0	1	7	7.766339
0	1	17	5.345921
0	1	13	4.711735
0	1	16	-0.772486
0	2	3	62.579075
0	2	9	58.610661
0	2	5	49.945992
0	2	10	48.490780
0	2	2	41.187614
0	2	14	40.736469
0	2	1	39.653923
0	2	11	37.030190
0	2	15	34.301929
0	2	0	32.359116
0	2	4	26.488708
0	2	19	22.959454
0	2	12	22.184399
0	2	6	20.514370
0	2	8	20.344414
0	2	18	19.138273
0	2	17	11.610810
0	2	7	10.105180
0	2	13	8.945559
0	2	16	-0.018255
0	3	9	49.518486
0	3	10	45.917858
0	3	11	45.890228
0	3	5	45.822063
0	3	15	45.605766
0	3	6	44.149151
0	3	3	43.301750
0	3	2	41.493973
0	3	14	39.516022
0	3	19	35.612358
0	3	0	29.975471
0	3	4	25.509338
0	3	7	25.089560
0	3	18	21.154902
0	3	12	18.483549
0	3	1	18.220106
0	3	17	12.340796
0	3	8	12.097947
0	3	13	3.095959
0	3	16	0.466264
0	14	47	61.080437
0	14	3	58.089233
0	14	58	57.331417
0	14	54	55.605816
0	14	43	54.861156
0	14	52	54.736214
0	14	51	50.775871
0	14	26	48.355270
0	14	31	47.632160
0	14	72	46.516159
0	14	21	45.512684
0	14	27	45.276104
0	14	85	44.571304
0	14	22	43.504745
0	14	30	43.143497
0	14	32	41.642376
0	14	57	41.275841
0	14	37	41.005608
0	14	14	40.809666
0	14	29	38.159412
0	14	45	33.996418
0	14	63	30.580044
0	14	24	30.439413
0	14	56	29.022722
0	14	25	28.748627
0	14	28	27.849531
0	14	71	27.783670
0	14	42	27.494928
0	14	50	26.699360
0	14	48	26.417774
0	14	49	26.152849
0	14	65	25.390318
0	14	75	24.931625
0	14	53	23.469772
0	14	40	23.202972
0	14	79	22.412304
0	14	38	22.291319
0	14	36	22.010885
0	14	73	20.363274
0	14	23	19.813341
0	14	62	19.342787
0	14	35	18.761667
0	14	69	18.250908
0	14	66	17.776657
0	14	61	17.386894
0	14	46	17.042543
0	14	34	16.408583
0	14	64	15.572540
0	14	74	15.482250
0	14	33	12.223953
0	14	11	11.355031
0	14	39	9.595197
0	14	41	9.377477
0	14	77	8.436695
0	14	55	8.373755
0	14	18	8.340693
0	14	44	7.500870
0	14	8	7.455935
0	14	78	7.421184
0	14	70	6.614630
0	14	16	1.583281
0	14	76	1.550691
0	14	20	-1.352064
0	15	3	38.139286
0	15	58	37.163860
0	15	52	33.064068
0	15	22	27.076151
0	15	54	26.722496
0	15	21	25.188377
0	15	27	24.820978
0	15	57	24.661987
0	15	56	24.158894
0	15	47	23.758244
0	15	14	22.627239
0	15	30	21.754799
0	15	32	20.678265
0	15	63	18.907000
0	15	26	18.566822
0	15	51	17.995867
0	15	31	16.978148
0	15	45	16.818911
0	15	43	16.545301
0	15	62	15.934093
0	15	24	15.496030
0	15	49	15.102894
0	15	37	15.010020
0	15	50	14.168642
0	15	72	13.141989
0	15	53	12.282094
0	15	61	12.142371
0	15	40	11.931485
0	15	25	10.686051
0	15	29	10.363254
0	15	36	10.362493
0	15	42	9.893883
0	15	48	7.974455
0	15	79	7.846287
0	15	11	7.845810
0	15	85	7.715074
0	15	38	7.154039
0	15	23	6.997723
0	15	46	6.840951
0	15	71	6.666307
0	15	73	5.397672
0	15	44	5.035911
0	15	78	4.922627
0	15	66	4.851485
0	15	35	4.782008
0	15	34	4.706485
0	15	64	4.583374
0	15	33	4.278629
0	15	16	3.359258
0	15	41	3.254188
0	15	28	3.160311
0	15	65	3.103674
0	15	18	2.936064
0	15	74	2.890478
0	15	75	2.728905
0	15	77	2.711379
0	15	69	2.477837
0	15	55	2.409569
0	15	39	1.940305
0	15	8	1.054981
0	15	70	0.503367
0	15	76	-0.004035
0	15	20	-1.263083
0	16	54	51.720299
0	16	3	44.268936
0	16	47	44.189030
0	16	52	43.657066
0	16	58	41.064835
0	16	56	37.269623
0	16	21	37.004242
0	16	32	36.135727
0	16	30	35.702053
0	16	22	35.692039
0	16	26	33.325996
0	16	27	32.814404
0	16	51	32.616993
0	16	43	30.687691
0	16	14	30.010975
0	16	31	27.538948
0	16	45	27.530357
0	16	62	26.219091
0	16	50	25.541056
0	16	57	24.906219
0	16	63	21.541664
0	16	49	20.720734
0	16	61	20.396486
0	16	53	20.049852
0	16	42	19.685215
0	16	24	18.492506
