0	1	2	41.950222
0	1	9	37.744164
0	1	19	35.744980
0	1	8	30.538492
0	1	3	29.421137
0	1	10	28.062687
0	1	6	27.871359
0	1	1	27.430485
0	1	0	25.955589
0	1	11	25.470577
0	1	15	23.384560
0	1	5	21.530031
0	1	12	20.729897
0	1	14	20.021481
0	1	4	13.410334
0	1	18	10.114661
0	1	7	7.712069
0	1	17	5.285579
0	1	13	4.623155
0	1	16	-0.789090
0	2	3	62.579144
0	2	9	58.593540
0	2	5	49.841122
0	2	10	48.321358
0	2	2	41.036259
0	2	14	40.514969
0	2	1	39.490402
0	2	11	36.871288
0	2	15	34.175591
0	2	0	32.207314
0	2	4	26.361574
0	2	19	22.789595
0	2	12	21.999208
0	2	6	20.344080
0	2	8	20.168083
0	2	18	18.988583
0	2	17	11.488385
0	2	7	10.022480
0	2	13	8.824038
0	2	16	-0.048589
0	3	9	49.472858
0	3	10	45.833012
0	3	11	45.810379
0	3	5	45.758293
0	3	15	45.520657
0	3	6	43.995579
0	3	3	43.165176
0	3	2	41.388325
0	3	14	39.324471
0	3	19	35.481636
0	3	0	29.807930
0	3	4	25.391542
0	3	7	24.979082
0	3	18	21.077417
0	3	12	18.316412
0	3	1	18.086424
0	3	17	12.236935
0	3	8	11.916636
0	3	13	3.034221
0	3	16	0.416720
0	14	47	60.988316
0	14	3	58.024822
0	14	58	57.189060
0	14	54	55.494839
0	14	43	54.804272
0	14	52	54.661705
0	14	51	50.651947
0	14	26	48.232960
0	14	31	47.457104
0	14	72	46.386574
0	14	21	45.354542
0	14	27	45.180511
0	14	85	44.424946
0	14	22	43.303528
0	14	30	42.978104
0	14	32	41.535927
0	14	57	41.068192
0	14	37	40.830647
0	14	14	40.568409
0	14	29	37.971165
0	14	45	33.796032
0	14	63	30.434956
0	14	24	30.183933
0	14	56	28.875055
0	14	25	28.533812
0	14	28	27.639542
0	14	71	27.555784
0	14	42	27.287802
0	14	50	26.451437
0	14	48	26.086077
0	14	49	25.925463
