0	1	8	3.241506
0	1	10	2.053414
0	1	2	1.359468
0	1	15	0.587315
0	1	11	0.362254
0	1	1	-0.268943
0	1	0	-0.536536
0	1	5	-0.704226
0	1	14	-0.761370
0	1	3	-0.896394
0	1	18	-0.969574
0	1	9	-2.170818
0	1	19	-2.790512
0	1	6	-3.346524
0	1	4	-4.015483
0	1	13	-4.426131
0	1	12	-4.610425
0	1	7	-4.718271
0	1	16	-5.679947
0	1	17	-10.138783
0	2	8	1.893571
0	2	1	-1.288714
0	2	7	-1.483516
0	2	11	-1.537331
0	2	0	-1.675884
0	2	3	-2.832858
0	2	10	-3.453893
0	2	2	-3.554638
0	2	5	-3.822228
0	2	14	-4.258227
0	2	12	-4.383172
0	2	6	-4.666359
0	2	9	-5.647769
0	2	4	-6.325585
0	2	19	-6.933603
0	2	15	-7.070116
0	2	18	-8.084809
0	2	13	-9.158009
0	2	16	-13.848778
0	2	17	-15.217726
0	3	1	2.961135
0	3	8	2.384934
0	3	10	2.369409
0	3	15	1.611326
0	3	3	1.301507
0	3	19	0.362753
0	3	5	-0.035930
0	3	12	-0.322888
0	3	18	-0.519274
0	3	6	-0.526468
0	3	13	-0.557132
0	3	4	-0.781577
0	3	0	-1.641090
0	3	2	-2.187360
0	3	11	-2.465891
0	3	14	-2.609255
0	3	9	-3.325591
0	3	17	-3.836789
0	3	16	-4.775547
0	3	7	-6.733369
0	14	48	1.504194
0	14	8	1.321021
0	14	21	1.198352
0	14	42	1.138625
0	14	78	0.987815
0	14	65	0.866368
0	14	56	0.822917
0	14	53	0.795934
0	14	76	0.769751
0	14	77	0.767568
0	14	75	0.680729
0	14	62	0.591057
0	14	23	0.573972
0	14	57	0.535487
0	14	25	0.528965
0	14	14	0.528864
0	14	73	0.503746
0	14	37	0.496826
0	14	71	0.443638
0	14	50	0.331569
0	14	64	0.259654
0	14	39	0.248564
0	14	11	0.198620
0	14	70	0.129679
0	14	43	-0.027365
0	14	45	-0.092265
0	14	30	-0.158630
0	14	44	-0.163941
0	14	51	-0.253405
0	14	26	-0.257062
0	14	29	-0.291831
0	14	31	-0.329724
0	14	22	-0.369258
0	14	54	-0.383290
0	14	55	-0.393534
0	14	40	-0.426656
0	14	52	-0.479439
0	14	3	-0.491741
0	14	74	-0.515549
0	14	61	-0.525059
0	14	32	-0.626043
0	14	34	-0.654728
0	14	28	-0.725041
0	14	36	-0.747666
0	14	66	-0.805889
0	14	38	-0.813360
0	14	63	-0.887463
0	14	33	-0.893613
0	14	79	-1.039823
0	14	20	-1.060317
0	14	41	-1.170482
0	14	49	-1.360630
0	14	69	-1.565694
0	14	24	-1.639393
0	14	72	-1.679936
0	14	18	-1.714498
0	14	27	-1.867670
0	14	58	-1.973138
0	14	46	-2.006331
0	14	85	-2.325716
0	14	35	-2.948879
0	14	47	-3.368010
0	14	16	-4.506409
0	15	8	1.652273
0	15	74	1.288685
0	15	51	1.028450
0	15	20	0.977905
0	15	52	0.848463
0	15	28	0.827614
0	15	78	0.825178
0	15	56	0.731389
0	15	22	0.714870
0	15	50	0.635253
0	15	26	0.578714
0	15	25	0.554768
0	15	43	0.498702
0	15	63	0.491171
0	15	62	0.477811
0	15	3	0.468821
0	15	37	0.444740
0	15	21	0.437306
0	15	23	0.411432
0	15	48	0.302686
0	15	57	0.252909
0	15	18	0.118240
0	15	55	0.059041
0	15	32	-0.013892
0	15	30	-0.058578
0	15	39	-0.067486
0	15	46	-0.074919
0	15	54	-0.099903
0	15	65	-0.274378
0	15	64	-0.275992
0	15	42	-0.322360
0	15	53	-0.341032
0	15	77	-0.363064
0	15	58	-0.399867
0	15	35	-0.617851
0	15	45	-0.635876
0	15	27	-0.714711
0	15	61	-0.725976
0	15	76	-0.770501
0	15	31	-0.798793
0	15	14	-0.859280
0	15	29	-0.999316
0	15	66	-1.043762
0	15	36	-1.050525
0	15	72	-1.096845
0	15	40	-1.143282
0	15	70	-1.175988
0	15	38	-1.309707
0	15	73	-1.387997
0	15	24	-1.420844
0	15	44	-1.547574
0	15	49	-1.727312
0	15	47	-1.871639
0	15	34	-1.994283
