0	1	2	2.357277
0	1	8	2.348501
0	1	9	2.324016
0	1	19	2.001302
0	1	18	1.849167
0	1	15	1.847735
0	1	11	1.776430
0	1	6	1.736684
0	1	5	1.679157
0	1	1	1.677688
0	1	3	1.537704
0	1	4	1.462411
0	1	14	1.032747
0	1	0	1.024311
0	1	12	0.989309
0	1	7	0.968858
0	1	10	0.950430
0	1	13	-0.298601
0	1	16	-2.931161
0	1	17	-3.019043
0	2	3	3.694191
0	2	9	3.480621
0	2	1	3.317088
0	2	8	2.998141
0	2	15	2.867724
0	2	2	2.768925
0	2	18	2.765682
0	2	5	2.737027
0	2	14	2.445825
0	2	4	2.021681
0	2	11	1.780001
0	2	10	1.349155
0	2	6	1.170835
0	2	19	-0.305603
0	2	0	-0.828607
0	2	12	-1.997717
0	2	16	-2.773729
0	2	7	-2.871115
0	2	17	-3.044458
0	2	13	-3.342510
0	3	9	3.079129
0	3	1	3.004761
0	3	3	2.852433
0	3	5	2.850218
0	3	4	2.682129
0	3	19	2.620082
0	3	2	2.545352
0	3	6	2.504405
0	3	11	2.355378
0	3	15	2.324980
0	3	8	2.287188
0	3	10	2.262657
0	3	12	2.098046
0	3	0	2.097945
0	3	14	1.766662
0	3	18	1.336648
0	3	7	1.066225
0	3	17	-1.468918
0	3	13	-2.245952
0	3	16	-3.248152
0	14	27	2.600594
0	14	31	2.359378
0	14	45	2.065760
0	14	56	1.721180
0	14	3	1.712082
0	14	26	1.589033
0	14	43	1.576833
0	14	36	1.507692
0	14	32	1.448779
0	14	57	1.394470
0	14	63	1.383703
0	14	58	1.314521
0	14	28	1.195833
0	14	14	1.184483
0	14	8	1.180039
0	14	52	1.136114
0	14	48	0.998209
0	14	74	0.980063
0	14	54	0.922759
0	14	72	0.861066
0	14	30	0.763154
0	14	61	0.718530
0	14	22	0.706302
0	14	38	0.688928
0	14	51	0.612334
0	14	66	0.591094
0	14	85	0.399067
0	14	40	0.115156
0	14	65	-0.096833
0	14	46	-0.198879
0	14	29	-0.263169
0	14	21	-0.323532
0	14	47	-0.467267
0	14	50	-0.576665
0	14	79	-0.872686
0	14	75	-1.250010
0	14	37	-1.338878
0	14	25	-1.402961
0	14	20	-1.510251
0	14	18	-1.627780
0	14	62	-1.852505
0	14	71	-2.040716
0	14	34	-2.066470
0	14	41	-2.105901
0	14	33	-2.203963
0	14	23	-2.233006
0	14	35	-2.238639
0	14	11	-2.253976
0	14	42	-2.405974
0	14	16	-2.582652
0	14	64	-2.594878
0	14	49	-2.610420
0	14	39	-2.628187
0	14	24	-2.660921
0	14	77	-2.664951
0	14	73	-2.683259
0	14	69	-2.686833
0	14	53	-2.813802
0	14	76	-2.874161
0	14	70	-2.921041
0	14	55	-2.989756
0	14	78	-3.002621
0	14	44	-3.027457
0	15	31	2.712268
0	15	50	2.627664
0	15	36	2.230972
0	15	26	2.003313
0	15	27	2.000821
0	15	52	1.952967
0	15	14	1.942804
0	15	32	1.898110
0	15	51	1.896516
0	15	58	1.853491
0	15	43	1.822545
0	15	56	1.779855
0	15	8	1.775365
0	15	48	1.430632
0	15	61	1.395430
0	15	54	1.358139
0	15	57	1.357835
0	15	63	1.297776
0	15	74	1.179160
0	15	28	1.113115
0	15	3	0.942706
0	15	72	0.752037
0	15	22	0.722783
0	15	45	0.629569
0	15	62	0.518222
0	15	30	0.475712
0	15	37	0.438752
0	15	46	0.182261
0	15	42	-0.451882
0	15	66	-0.518085
0	15	23	-0.775926
0	15	65	-0.783255
0	15	85	-0.918511
0	15	21	-0.954507
0	15	29	-0.975500
0	15	25	-0.983138
0	15	35	-1.033183
0	15	38	-1.306478
0	15	20	-1.447037
0	15	64	-1.523954
0	15	79	-1.700336
0	15	18	-1.758627
0	15	40	-1.950321
0	15	53	-1.995450
0	15	71	-2.100076
0	15	49	-2.149686
0	15	34	-2.225935
0	15	75	-2.228064
0	15	47	-2.482192
0	15	33	-2.498823
0	15	69	-2.565633
0	15	11	-2.676760
0	15	41	-2.694925
0	15	77	-2.792664
0	15	73	-2.858576
0	15	39	-2.957734
0	15	24	-3.002058
0	15	76	-3.080830
0	15	16	-3.123248
0	15	70	-3.158608
0	15	55	-3.169717
0	15	78	-3.209734
0	15	44	-3.298565
0	16	31	3.691483
0	16	56	3.646709
0	16	58	3.452094
0	16	3	3.400249
0	16	32	3.392217
0	16	26	3.375421
0	16	51	3.356194
0	16	27	3.334085
0	16	54	3.246742
0	16	52	3.196398
0	16	63	3.132516
0	16	21	3.082151
0	16	45	3.077370
0	16	30	3.067389
0	16	36	2.892782
0	16	72	2.885026
0	16	43	2.883050
0	16	25	2.716345
0	16	22	2.681663
0	16	48	2.666026
0	16	62	2.645041
0	16	50	2.575586
0	16	28	2.572457
0	16	57	2.424767
0	16	14	2.347652
0	16	53	2.322853
0	16	61	2.013888
0	16	8	1.891167
0	16	29	1.763294
0	16	20	1.654237
0	16	42	1.307616
0	16	47	1.213888
0	16	79	1.135142
0	16	35	1.084015
0	16	85	1.019663
0	16	74	0.521207
0	16	46	0.467801
0	16	34	-0.029944
0	16	66	-0.048237
0	16	71	-0.465445
0	16	64	-0.638597
0	16	18	-0.700224
0	16	49	-0.800005
0	16	75	-0.905518
0	16	37	-1.178643
0	16	65	-1.686438
0	16	38	-1.885264
0	16	70	-2.359775
0	16	33	-2.469856
0	16	11	-2.470367
0	16	41	-2.523171
0	16	40	-2.573739
0	16	77	-2.675074
0	16	73	-2.709286
0	16	16	-2.750885
0	16	23	-2.755491
0	16	76	-2.768602
0	16	24	-2.832828
0	16	39	-2.833025
0	16	69	-3.045642
0	16	44	-3.127865
0	16	55	-3.175443
0	16	78	-3.258923
0	19	3	2.760546
0	19	26	2.233402
0	19	31	2.171965
0	19	27	2.139974
0	19	56	2.018715
0	19	8	1.861175
0	19	29	1.693962
0	19	36	1.621432
0	19	43	1.614127
0	19	45	1.533242
0	19	25	1.523394
0	19	57	1.502815
0	19	58	1.491577
0	19	61	1.403395
0	19	51	1.395995
0	19	46	1.263283
0	19	48	1.236136
0	19	22	1.217145
0	19	72	1.200149
0	19	32	1.177872
0	19	20	1.100212
0	19	52	0.989005
0	19	63	0.969792
0	19	54	0.896169
0	19	85	0.874018
0	19	14	0.865174
0	19	65	0.789994
0	19	50	0.669169
0	19	30	0.494311
0	19	37	0.485325
0	19	28	0.469663
0	19	66	0.449845
0	19	21	0.309380
0	19	40	0.089226
0	19	62	-0.034322
0	19	42	-0.373997
0	19	47	-0.612320
0	19	75	-0.638292
0	19	34	-0.795180
0	19	79	-0.878728
0	19	38	-1.336009
0	19	33	-1.527332
0	19	18	-1.535517
0	19	74	-1.622599
0	19	71	-1.796539
0	19	23	-1.860132
0	19	53	-2.268927
0	19	16	-2.344334
0	19	49	-2.363981
0	19	70	-2.370897
0	19	11	-2.376334
0	19	35	-2.414046
0	19	41	-2.466086
0	19	77	-2.514550
0	19	73	-2.527008
0	19	64	-2.564719
0	19	24	-2.612536
0	19	69	-2.651899
0	19	76	-2.659197
0	19	39	-2.681521
0	19	78	-2.982322
0	19	55	-2.983943
0	19	44	-3.041188
0	22	58	3.490665
0	22	26	3.157212
0	22	51	2.983637
0	22	56	2.949036
0	22	50	2.878893
0	22	54	2.877951
0	22	52	2.851621
0	22	32	2.783349
0	22	46	2.755104
0	22	36	2.701771
0	22	31	2.564325
0	22	22	2.362134
0	22	63	2.135425
0	22	42	2.086476
0	22	43	1.860280
0	22	61	1.854342
0	22	21	1.771683
0	22	27	1.767632
0	22	53	1.720125
0	22	3	1.682568
0	22	14	1.595282
0	22	8	1.587930
0	22	37	1.371916
0	22	57	1.360824
0	22	28	1.348821
0	22	34	1.209678
0	22	23	1.148729
0	22	30	1.129565
0	22	66	1.073819
0	22	25	0.982365
0	22	72	0.970724
0	22	29	0.954019
0	22	20	0.775297
0	22	45	0.612320
0	22	62	0.328149
0	22	74	0.048785
0	22	71	-0.139061
0	22	49	-0.223958
0	22	64	-0.236246
0	22	18	-0.851617
0	22	75	-0.905516
0	22	48	-1.007009
0	22	47	-1.271164
0	22	33	-1.419735
0	22	55	-1.596185
0	22	24	-1.661042
0	22	85	-1.959564
0	22	40	-1.968892
0	22	39	-2.073344
0	22	65	-2.199698
0	22	79	-2.221888
0	22	70	-2.456958
0	22	38	-2.458436
0	22	41	-2.550660
0	22	11	-2.633466
0	22	77	-2.781486
0	22	73	-2.817169
0	22	35	-2.828792
0	22	78	-2.854160
0	22	69	-2.879036
0	22	76	-3.018242
0	22	16	-3.047110
0	22	44	-3.352273
0	43	3	3.858664
0	43	99	3.823753
0	43	89	3.500134
0	43	61	3.428074
0	43	94	3.230004
0	43	8	3.179948
0	43	105	3.177656
0	43	90	3.080404
0	43	26	2.895400
0	43	95	2.845829
0	43	86	2.428116
0	43	15	2.343296
0	43	14	2.310395
0	43	58	2.219853
0	43	107	2.132971
0	43	92	1.813785
0	43	88	1.788838
0	43	63	1.642132
0	43	52	1.582354
0	43	18	1.569035
0	43	87	1.437083
0	43	96	1.408639
