0	1	2	9.637371
0	1	11	9.333270
0	1	1	8.943783
0	1	19	8.491748
0	1	9	8.459455
0	1	6	7.824472
0	1	4	7.562748
0	1	10	7.525577
0	1	12	7.059743
0	1	15	3.823811
0	1	0	2.374622
0	1	8	-0.992100
0	1	5	-2.298890
0	1	14	-2.784350
0	1	18	-3.474698
0	1	7	-4.501972
0	1	13	-9.424634
0	1	3	-11.083243
0	1	17	-15.233727
0	1	16	-15.313554
0	2	11	11.298456
0	2	4	8.853764
0	2	9	8.354619
0	2	2	7.481957
0	2	12	7.028303
0	2	10	5.487919
0	2	5	3.936999
0	2	1	3.616118
0	2	15	1.134660
0	2	14	-0.539326
0	2	0	-2.235308
0	2	7	-4.453137
0	2	18	-4.551227
0	2	8	-8.572492
0	2	6	-8.900577
0	2	3	-12.352383
0	2	19	-12.968674
0	2	16	-14.969960
0	2	13	-15.591411
0	2	17	-15.679976
0	3	11	11.652083
0	3	9	9.819499
0	3	4	9.053531
0	3	15	6.825933
0	3	2	6.405593
0	3	5	5.707713
0	3	12	5.236575
0	3	10	2.982426
0	3	1	1.565403
0	3	0	0.912179
0	3	8	0.014705
0	3	14	-0.691479
0	3	19	-0.695842
0	3	6	-1.734041
0	3	7	-2.281911
0	3	18	-2.515475
0	3	3	-6.979685
0	3	17	-13.049413
0	3	13	-14.783254
0	3	16	-15.326423
0	4	11	10.891026
0	4	4	7.752499
0	4	10	6.040012
0	4	2	5.669337
0	4	12	3.729881
0	4	15	0.934311
0	4	9	0.194474
0	4	1	-3.771110
0	4	5	-4.897482
0	4	18	-5.114281
0	4	8	-6.029826
0	4	19	-7.549586
0	4	7	-8.104405
0	4	14	-9.344187
0	4	0	-9.737831
0	4	6	-11.438043
0	4	3	-13.939643
0	4	16	-15.346411
0	4	17	-15.712171
0	4	13	-15.874447
0	5	11	11.321584
0	5	4	8.631669
0	5	2	8.302176
0	5	9	7.983204
0	5	6	7.563596
0	5	12	5.230422
0	5	19	4.769835
0	5	15	3.063376
0	5	0	2.238221
0	5	10	1.942571
0	5	8	0.622531
0	5	18	-2.006116
0	5	7	-4.410357
0	5	1	-4.788323
0	5	5	-5.639842
0	5	14	-5.704883
0	5	13	-14.337051
0	5	3	-14.402097
0	5	17	-14.740300
0	5	16	-14.851193
0	6	11	2.783766
0	6	14	1.617752
0	6	1	0.370923
0	6	4	-1.716482
0	6	12	-1.891068
0	6	0	-4.807542
0	6	10	-6.830616
0	6	18	-7.982533
0	6	8	-9.766196
0	6	9	-10.235855
0	6	5	-10.321090
0	6	3	-10.508207
0	6	15	-10.830335
0	6	7	-12.026893
0	6	2	-12.241987
0	6	6	-13.578478
0	6	19	-13.974054
0	6	17	-14.533744
0	6	16	-15.025428
0	6	13	-15.194546
0	7	11	8.471282
0	7	19	7.667378
0	7	15	7.377944
0	7	4	7.319860
0	7	5	7.041615
0	7	1	6.785610
0	7	12	5.905439
0	7	10	5.718906
0	7	6	4.065019
0	7	2	4.022707
0	7	9	2.881344
0	7	8	1.842559
0	7	18	0.843620
0	7	0	-4.790164
0	7	14	-8.934903
0	7	3	-12.647619
0	7	7	-12.694432
0	7	17	-14.490695
0	7	13	-14.996997
0	7	16	-15.013269
0	8	11	9.479820
0	8	4	8.207559
0	8	8	6.290313
0	8	2	6.247709
0	8	19	4.961273
0	8	10	4.843606
0	8	1	4.542611
0	8	9	4.323240
0	8	5	3.226184
0	8	15	2.884928
0	8	12	2.218051
0	8	0	-2.367268
0	8	14	-3.809773
0	8	18	-6.104249
0	8	7	-6.888452
0	8	6	-9.173016
0	8	3	-9.457917
0	8	16	-14.881630
0	8	17	-14.938237
0	8	13	-15.116880
0	9	11	12.411370
0	9	9	11.164409
0	9	4	10.596555
0	9	12	10.527933
0	9	5	9.157543
0	9	2	8.338468
0	9	10	8.246389
0	9	15	7.992679
0	9	0	6.879487
0	9	1	6.534554
0	9	6	5.951531
0	9	19	5.489718
0	9	7	4.368669
0	9	8	4.322919
0	9	14	2.276613
0	9	18	-4.385220
0	9	17	-12.870264
0	9	3	-13.075933
0	9	13	-15.194942
0	9	16	-15.319702
0	10	4	8.715750
0	10	11	7.815302
0	10	9	7.222412
0	10	1	5.230779
0	10	12	4.779640
0	10	2	-1.230374
0	10	6	-2.700926
0	10	5	-2.840229
0	10	10	-3.049251
0	10	15	-3.541544
0	10	0	-6.373190
0	10	18	-6.449947
0	10	19	-10.483327
0	10	14	-10.847564
0	10	8	-11.096146
0	10	7	-12.237226
0	10	17	-14.408895
0	10	3	-14.550134
0	10	16	-14.772369
0	10	13	-15.536099
0	11	11	9.274858
0	11	10	9.244309
0	11	2	8.286099
0	11	4	7.775651
0	11	19	7.078718
0	11	5	6.863687
0	11	9	4.221113
0	11	12	4.201436
0	11	15	3.935588
0	11	1	1.416636
0	11	17	0.959021
0	11	0	-0.509588
0	11	14	-2.640977
0	11	18	-4.470335
0	11	13	-6.007606
0	11	8	-10.092640
0	11	6	-11.242023
0	11	3	-12.372465
0	11	7	-12.580041
0	11	16	-15.329741
0	12	10	9.296710
0	12	5	8.097587
0	12	14	7.472199
0	12	15	3.880076
0	12	4	3.198850
0	12	2	0.241016
0	12	1	-0.272120
0	12	9	-2.983554
0	12	11	-3.279431
0	12	6	-5.872461
0	12	12	-7.173762
0	12	18	-8.201970
0	12	8	-9.820500
0	12	19	-11.159384
0	12	0	-12.506080
0	12	7	-13.198663
0	12	13	-13.858856
0	12	3	-14.608641
0	12	16	-15.153196
0	12	17	-15.568770
0	13	2	7.848220
0	13	8	7.698403
0	13	15	6.257678
0	13	10	3.929868
0	13	9	3.587017
0	13	4	2.972288
0	13	19	2.616820
0	13	5	2.002366
0	13	12	1.588134
0	13	11	0.051595
0	13	0	-0.028723
0	13	1	-0.888725
0	13	14	-1.077123
0	13	18	-4.971356
0	13	3	-6.965703
0	13	7	-7.776430
0	13	13	-8.140498
0	13	6	-8.443123
0	13	17	-13.124585
0	13	16	-15.282811
