0	1	2	25.080908
0	1	9	21.470856
0	1	5	16.902166
0	1	8	16.241087
0	1	15	12.763534
0	1	1	4.235585
0	1	18	-0.661565
0	1	4	-1.927900
0	1	11	-5.959353
0	1	14	-6.331779
0	1	3	-17.691210
0	1	13	-17.834007
0	1	6	-24.704014
0	1	0	-28.835592
0	1	10	-37.036613
0	1	17	-42.330406
0	1	7	-44.752598
0	1	12	-49.228432
0	1	16	-49.875141
0	1	19	-54.218460
0	2	1	37.907600
0	2	9	35.458611
0	2	5	34.119820
0	2	4	24.966566
0	2	15	22.485456
0	2	2	14.227009
0	2	3	6.361457
0	2	14	3.108731
0	2	8	0.557804
0	2	0	-8.932566
0	2	13	-32.130955
0	2	11	-36.468063
0	2	12	-39.709595
0	2	10	-41.896564
0	2	7	-43.475842
0	2	17	-47.882607
0	2	16	-48.595039
0	2	6	-50.826260
0	2	18	-51.200443
0	2	19	-54.825958
0	3	1	35.084457
0	3	4	25.827063
0	3	15	25.354786
0	3	9	22.319614
0	3	5	20.255276
0	3	10	16.164648
0	3	0	9.761898
0	3	2	3.129185
0	3	8	-2.455606
0	3	6	-5.700298
0	3	11	-8.990817
0	3	3	-11.464618
0	3	12	-30.078773
0	3	13	-37.822838
0	3	17	-44.529629
0	3	14	-44.651646
0	3	7	-47.330509
0	3	18	-49.770775
0	3	16	-52.470295
0	3	19	-57.235191
0	14	21	32.756599
0	14	31	32.475941
0	14	27	29.420080
0	14	26	26.403692
0	14	57	25.496241
0	14	20	19.633875
0	14	43	19.239477
0	14	28	18.357771
0	14	22	17.757755
0	14	65	16.219021
0	14	63	16.107325
0	14	23	13.535403
0	14	29	12.595527
0	14	14	8.758254
0	14	45	6.039335
0	14	25	3.473833
0	14	58	2.614040
0	14	51	-3.355695
0	14	42	-3.776155
0	14	32	-9.684438
0	14	41	-13.802606
0	14	62	-14.160523
0	14	53	-14.551251
0	14	3	-20.464596
0	14	64	-21.741396
0	14	39	-23.473358
0	14	30	-23.866497
0	14	61	-24.769892
0	14	48	-24.815275
0	14	38	-25.324379
0	14	71	-25.387014
0	14	52	-26.797142
0	14	8	-27.322214
0	14	54	-28.405083
0	14	37	-30.504204
0	14	72	-31.262747
0	14	47	-34.744980
0	14	36	-36.316601
0	14	77	-37.794071
0	14	40	-39.269024
0	14	85	-39.988232
0	14	24	-43.885956
0	14	56	-44.416637
0	14	46	-45.803738
0	14	50	-45.900871
0	14	11	-46.400337
0	14	79	-47.384666
0	14	73	-47.620621
0	14	35	-47.675285
0	14	69	-47.932137
0	14	70	-48.347801
0	14	55	-49.255436
0	14	78	-49.430607
0	14	75	-49.917198
0	14	44	-50.236065
0	14	16	-50.258022
0	14	76	-50.683025
0	14	18	-50.717308
0	14	74	-52.210270
0	14	33	-52.442596
0	14	66	-52.866402
0	14	49	-53.057545
0	14	34	-54.340237
0	15	21	38.292633
0	15	23	35.140320
0	15	31	33.829533
0	15	57	33.694267
0	15	26	29.867287
0	15	62	28.215235
0	15	65	27.530746
0	15	42	26.472288
0	15	20	25.990395
0	15	43	24.263733
0	15	22	23.007687
0	15	27	22.031845
0	15	37	20.302935
0	15	63	19.853086
0	15	28	19.651215
0	15	14	18.912449
0	15	58	17.300852
0	15	51	15.776526
0	15	25	14.163174
0	15	32	11.951140
0	15	64	9.990035
0	15	30	9.420284
0	15	53	8.089561
0	15	29	-0.384676
0	15	45	-3.236192
0	15	8	-8.192305
0	15	38	-10.665383
0	15	77	-13.014547
0	15	3	-13.387589
0	15	50	-13.420334
0	15	48	-14.924405
0	15	41	-15.228673
0	15	52	-17.686481
0	15	56	-20.414639
0	15	36	-25.988194
0	15	54	-27.360741
0	15	61	-30.667475
0	15	69	-31.275417
0	15	39	-34.934860
0	15	71	-38.346252
0	15	35	-38.371159
0	15	47	-39.304443
0	15	72	-40.699711
0	15	75	-41.405373
0	15	40	-43.261654
0	15	79	-43.619476
0	15	24	-46.443996
0	15	46	-46.508247
0	15	78	-48.051937
0	15	11	-48.146679
0	15	70	-48.679234
0	15	73	-49.923473
0	15	44	-50.240364
0	15	74	-51.196281
0	15	16	-51.235970
0	15	18	-51.357670
0	15	85	-51.587814
0	15	76	-51.603752
0	15	55	-52.168701
0	15	33	-53.519363
0	15	49	-54.624088
0	15	34	-55.333893
0	15	66	-56.213036
0	16	21	39.305580
0	16	30	38.215721
0	16	58	37.936581
0	16	26	37.854134
0	16	63	37.506172
0	16	32	37.157341
0	16	57	36.237007
