0	1	2	0.617105
0	1	10	-0.131371
0	1	1	-0.468847
0	1	14	-0.549479
0	1	11	-0.775022
0	1	3	-0.796557
0	1	15	-1.115395
0	1	0	-1.181172
0	1	6	-1.388604
0	1	18	-2.247310
0	1	16	-2.348924
0	1	12	-2.530663
0	1	8	-2.533096
0	1	5	-2.644004
0	1	7	-2.735426
0	1	4	-2.784007
0	1	9	-3.048869
0	1	19	-3.112988
0	1	13	-4.754158
0	1	17	-5.161926
0	2	3	0.956677
0	2	7	0.061425
0	2	1	-0.417735
0	2	8	-0.632585
0	2	10	-1.022716
0	2	0	-1.614040
0	2	14	-1.621081
0	2	6	-1.786928
0	2	18	-1.839362
0	2	12	-2.137306
0	2	2	-2.653589
0	2	11	-3.134140
0	2	5	-3.207813
0	2	9	-4.228698
0	2	19	-4.339556
0	2	13	-4.439053
0	2	4	-4.441370
0	2	15	-4.861717
0	2	16	-6.020568
0	2	17	-6.769690
0	3	3	1.163165
0	3	13	1.080438
0	3	10	1.061043
0	3	12	0.827179
0	3	8	0.819220
0	3	18	0.467612
0	3	1	0.347098
0	3	15	-0.446570
0	3	6	-0.477140
0	3	14	-0.480164
0	3	19	-0.789138
0	3	0	-0.801166
0	3	4	-1.379448
0	3	5	-1.417979
0	3	2	-1.636636
0	3	9	-1.648805
0	3	7	-1.935157
0	3	11	-1.970212
0	3	16	-2.253522
0	3	17	-2.873830
0	14	30	2.014552
0	14	56	1.819883
0	14	63	1.305293
0	14	21	0.681899
0	14	51	0.674469
0	14	62	0.535934
0	14	39	0.143333
0	14	48	0.126740
0	14	78	0.107941
0	14	23	0.023330
0	14	37	0.000395
0	14	43	-0.022051
0	14	77	-0.043339
0	14	61	-0.073604
0	14	25	-0.098605
0	14	65	-0.213137
0	14	36	-0.318466
0	14	29	-0.424058
0	14	50	-0.458274
0	14	53	-0.517493
0	14	64	-0.525432
0	14	57	-0.584430
0	14	11	-0.592814
0	14	40	-0.708195
0	14	73	-0.728215
