0	1	2	8.727628
0	1	1	7.880095
0	1	5	7.111728
0	1	15	6.104393
0	1	9	5.975319
0	1	6	5.453067
0	1	14	5.268055
0	1	10	4.354204
0	1	19	2.719623
0	1	3	2.629562
0	1	0	2.577771
0	1	8	1.744094
0	1	12	1.629164
0	1	18	-2.528259
0	1	11	-2.549107
0	1	17	-3.268200
0	1	13	-4.819342
0	1	4	-6.606566
0	1	16	-8.622947
0	1	7	-35.880310
0	2	1	6.550138
0	2	5	6.471314
0	2	9	6.103193
0	2	2	4.543446
0	2	15	2.792112
0	2	3	2.077838
0	2	14	1.676435
0	2	10	-2.922846
0	2	6	-3.577549
0	2	8	-3.629185
0	2	0	-4.925657
0	2	19	-5.314251
0	2	4	-5.630750
0	2	11	-8.192770
0	2	17	-9.980807
0	2	12	-10.034463
0	2	18	-15.952667
0	2	13	-19.442513
0	2	16	-22.847460
0	2	7	-49.628380
0	3	1	7.392510
0	3	5	6.135910
0	3	9	5.912994
0	3	15	4.863024
0	3	10	4.718526
0	3	2	4.333122
0	3	14	1.057061
0	3	6	-1.268854
0	3	11	-1.967180
0	3	4	-2.223430
0	3	0	-2.601308
0	3	3	-2.883155
0	3	8	-4.194592
0	3	19	-5.584798
0	3	17	-9.467470
0	3	12	-10.012163
0	3	18	-11.513889
0	3	13	-12.929382
0	3	16	-17.891964
0	3	7	-42.392315
0	14	45	6.328040
0	14	21	4.359777
0	14	31	3.665427
0	14	27	3.640712
0	14	61	3.400289
0	14	20	3.208081
0	14	32	2.870586
0	14	26	2.687968
0	14	51	2.283572
0	14	65	2.218826
0	14	30	1.550341
0	14	38	1.283646
0	14	57	1.139778
0	14	58	1.055068
0	14	40	0.242686
0	14	63	0.071101
0	14	43	-0.004140
0	14	22	-0.184333
0	14	72	-0.191875
0	14	46	-0.450178
0	14	3	-0.816917
0	14	52	-1.200432
0	14	47	-1.236785
0	14	14	-1.649230
0	14	42	-1.739737
0	14	28	-2.658337
0	14	85	-2.909320
0	14	23	-2.956719
0	14	56	-3.292387
0	14	48	-3.380070
0	14	24	-3.636741
0	14	36	-3.735378
0	14	8	-4.006140
0	14	54	-4.246400
0	14	62	-4.721186
0	14	25	-5.071981
0	14	53	-5.074476
0	14	50	-6.572478
0	14	71	-7.754543
0	14	39	-8.464466
0	14	49	-9.739804
0	14	64	-9.783381
0	14	74	-10.954348
0	14	18	-11.004323
0	14	70	-11.395750
0	14	41	-12.344675
0	14	69	-12.512399
0	14	11	-13.140461
0	14	37	-13.632543
0	14	77	-15.842986
0	14	76	-16.266285
0	14	73	-16.386082
0	14	29	-16.889830
0	14	66	-19.003729
0	14	33	-19.112888
0	14	44	-21.164673
0	14	79	-24.451281
0	14	34	-24.766357
0	14	35	-25.328861
0	14	16	-25.795382
0	14	78	-27.390381
0	14	75	-33.562206
0	14	55	-34.822517
0	15	58	3.355104
0	15	31	2.238479
0	15	32	0.625637
0	15	22	0.179298
0	15	26	0.160391
0	15	61	0.080900
0	15	14	-0.162655
0	15	21	-0.177858
0	15	20	-0.208061
0	15	57	-0.417689
0	15	30	-0.468557
0	15	51	-0.767825
0	15	42	-0.771294
0	15	40	-0.814436
0	15	45	-1.112483
0	15	65	-1.358699
0	15	63	-1.389900
0	15	38	-1.448825
0	15	27	-1.587041
0	15	62	-1.753623
0	15	25	-2.043806
0	15	52	-2.288092
0	15	43	-2.362814
0	15	50	-2.784302
0	15	46	-3.196597
0	15	3	-3.779528
0	15	53	-3.869213
0	15	47	-4.040034
0	15	28	-4.267833
0	15	56	-4.322824
0	15	8	-4.549630
0	15	23	-4.569086
0	15	54	-4.838751
0	15	24	-4.876456
0	15	36	-4.902049
0	15	72	-5.178701
0	15	85	-5.477709
0	15	48	-5.762492
0	15	11	-6.900537
0	15	39	-8.768343
0	15	64	-8.878648
0	15	37	-9.885165
0	15	70	-10.078334
0	15	49	-11.010310
0	15	77	-12.051809
0	15	18	-12.355926
0	15	73	-12.444395
0	15	74	-12.707431
0	15	69	-13.742116
0	15	41	-14.076143
0	15	76	-14.291464
0	15	33	-14.830327
0	15	71	-18.053394
0	15	16	-18.412411
0	15	35	-18.470860
0	15	66	-18.563084
0	15	44	-21.823383
0	15	78	-21.885017
0	15	29	-23.394272
0	15	34	-23.853811
0	15	79	-24.310881
0	15	55	-31.759462
0	15	75	-36.702271
0	16	26	9.136999
0	16	43	8.942046
0	16	58	8.416713
0	16	32	7.558219
0	16	52	7.466646
0	16	22	7.237465
0	16	30	6.934775
0	16	51	6.476530
0	16	61	6.319534
0	16	54	6.146881
0	16	56	6.007775
0	16	21	5.990269
0	16	47	5.625275
0	16	63	4.573688
0	16	31	3.688009
0	16	27	3.429230
0	16	50	2.119115
0	16	14	1.488052
0	16	57	0.760047
0	16	46	0.620143
0	16	28	0.433445
0	16	42	0.109356
0	16	20	-0.465065
0	16	45	-0.496458
0	16	3	-0.822883
0	16	48	-1.312567
0	16	40	-1.379773
0	16	25	-1.700108
0	16	53	-1.922945
0	16	24	-2.114229
0	16	62	-2.877189
0	16	36	-3.219420
0	16	85	-3.535429
0	16	65	-3.615186
0	16	72	-3.944385
0	16	38	-4.301083
0	16	8	-5.314621
0	16	74	-6.520894
0	16	49	-6.899744
0	16	66	-8.191185
0	16	23	-8.567751
0	16	37	-9.904445
0	16	70	-11.384869
0	16	39	-11.874487
0	16	41	-12.792841
0	16	33	-13.096727
0	16	11	-13.890993
0	16	18	-14.324341
0	16	35	-15.654078
0	16	71	-15.947845
0	16	44	-16.059450
0	16	64	-16.456224
0	16	73	-16.600178
0	16	76	-17.337379
0	16	69	-17.607157
0	16	16	-18.798689
0	16	77	-21.662882
0	16	29	-24.157383
0	16	79	-25.431549
0	16	34	-27.776207
0	16	78	-28.630959
0	16	55	-33.260838
0	16	75	-38.097164
0	19	65	6.584867
0	19	46	6.226730
0	19	26	5.492360
0	19	31	5.164573
0	19	32	4.936445
0	19	61	4.765691
0	19	21	3.410849
0	19	58	2.974679
0	19	27	2.414846
0	19	30	2.374192
0	19	38	1.906026
0	19	57	0.952838
0	19	40	0.805672
0	19	85	0.766138
0	19	52	0.037608
0	19	63	-0.192115
0	19	42	-0.290966
0	19	20	-0.480856
0	19	51	-0.596188
0	19	22	-0.697403
0	19	43	-0.812887
0	19	24	-0.957048
0	19	47	-1.313964
