0	1	2	17.358643
0	1	1	16.618118
0	1	4	14.135394
0	1	5	11.098867
0	1	14	8.074351
0	1	8	5.906606
0	1	10	-2.010348
0	1	18	-9.178065
0	1	9	-13.901635
0	1	15	-14.718290
0	1	0	-15.479774
0	1	11	-17.892300
0	1	12	-18.214241
0	1	13	-18.751684
0	1	3	-20.896690
0	1	19	-24.790480
0	1	6	-25.605709
0	1	7	-27.314754
0	1	16	-28.132492
0	1	17	-28.707212
0	2	1	18.306450
0	2	14	11.602862
0	2	2	10.195693
0	2	8	6.519970
0	2	5	6.252657
0	2	4	-4.491965
0	2	11	-6.046835
0	2	3	-13.710575
0	2	10	-14.366629
0	2	7	-19.366516
0	2	9	-20.027348
0	2	15	-26.069338
0	2	16	-27.837450
0	2	13	-27.864500
0	2	0	-28.593273
0	2	6	-28.790205
0	2	17	-29.448040
0	2	18	-29.840902
0	2	12	-30.282055
0	2	19	-30.401808
0	3	2	20.541809
0	3	1	17.061052
0	3	5	15.190230
0	3	14	13.203495
0	3	4	10.751786
0	3	3	6.194615
0	3	8	-1.125250
0	3	0	-5.484975
0	3	10	-5.787469
0	3	15	-6.180508
0	3	18	-7.893672
0	3	9	-8.949629
0	3	13	-10.041714
0	3	12	-10.703384
0	3	11	-12.088883
0	3	16	-24.078691
0	3	6	-25.550106
0	3	19	-26.407576
0	3	7	-26.580395
0	3	17	-28.258722
0	14	37	24.727291
0	14	22	23.090408
0	14	30	22.444143
0	14	21	22.035839
0	14	26	21.990803
0	14	38	21.768459
0	14	29	18.392157
0	14	51	17.233721
0	14	65	12.135331
0	14	14	12.114009
0	14	8	8.762543
0	14	45	6.495917
0	14	25	4.091989
0	14	32	0.937209
0	14	27	0.296862
0	14	43	-1.371299
0	14	52	-2.305769
0	14	23	-3.757605
0	14	11	-8.604924
0	14	3	-8.656666
0	14	69	-10.145986
0	14	58	-11.231325
0	14	28	-13.484411
0	14	57	-13.778854
0	14	63	-15.686915
0	14	20	-16.774429
0	14	53	-17.002018
0	14	61	-18.054050
0	14	39	-18.845631
0	14	24	-18.992838
0	14	56	-19.034180
0	14	76	-21.319525
0	14	41	-21.561712
0	14	36	-22.465408
0	14	48	-22.518877
0	14	31	-23.913229
0	14	54	-23.944639
0	14	47	-24.013460
0	14	66	-24.770758
0	14	71	-25.012724
0	14	46	-25.869938
0	14	79	-26.263264
0	14	70	-26.282906
0	14	62	-26.459833
0	14	40	-26.957039
0	14	34	-27.079296
0	14	35	-27.354774
0	14	75	-27.555054
0	14	42	-27.995811
0	14	73	-28.063545
0	14	33	-28.291048
0	14	77	-28.428301
0	14	64	-28.625174
0	14	44	-28.949038
0	14	72	-29.020693
0	14	50	-29.065592
0	14	78	-29.246178
0	14	55	-29.502556
0	14	49	-29.765469
0	14	18	-29.833143
0	14	74	-29.924618
0	14	85	-30.190416
0	14	16	-30.266518
0	15	21	27.434099
0	15	37	27.008678
0	15	51	24.893984
0	15	30	23.404013
0	15	22	22.110975
0	15	23	22.079947
0	15	32	21.588482
0	15	26	21.576227
0	15	54	20.984806
0	15	63	20.550177
0	15	28	20.229158
0	15	53	19.234749
0	15	39	19.087933
0	15	65	18.620943
0	15	3	17.264059
0	15	45	17.208735
0	15	52	17.155243
0	15	43	16.844418
0	15	41	16.343887
0	15	38	15.596189
0	15	69	14.723218
0	15	57	14.455210
0	15	79	12.951487
0	15	20	12.148368
0	15	75	11.201292
0	15	24	10.011217
0	15	25	9.775028
0	15	31	8.226135
0	15	64	7.772434
0	15	77	4.507864
0	15	42	4.014072
0	15	50	3.982499
0	15	62	2.566546
0	15	14	2.330923
0	15	48	1.936342
0	15	27	0.105484
0	15	18	0.007188
0	15	11	-1.228361
0	15	8	-3.667809
0	15	58	-4.292811
0	15	29	-7.347035
0	15	55	-10.629427
0	15	73	-11.540306
0	15	61	-12.456521
0	15	49	-15.252340
0	15	35	-16.008022
0	15	40	-16.978073
0	15	66	-17.793894
0	15	70	-17.808620
0	15	56	-18.471565
0	15	34	-18.516186
0	15	71	-18.879173
0	15	44	-20.803331
0	15	16	-20.877237
0	15	76	-20.915445
0	15	36	-21.303774
0	15	47	-21.314854
0	15	46	-23.846611
0	15	72	-25.049429
0	15	74	-25.768930
0	15	33	-25.883389
0	15	85	-26.464613
0	15	78	-28.106506
0	16	37	26.398174
0	16	21	24.545555
0	16	63	24.470299
0	16	54	23.207088
0	16	28	22.779488
0	16	51	22.010967
0	16	26	21.700268
0	16	32	20.963394
0	16	22	20.872240
0	16	20	20.780779
0	16	43	20.604736
0	16	25	20.415655
0	16	58	20.159241
0	16	30	19.415218
0	16	38	19.297108
0	16	52	18.976753
0	16	35	17.675659
0	16	56	17.387011
0	16	45	15.993197
0	16	53	15.935208
0	16	3	15.327794
0	16	41	8.131901
0	16	57	7.780684
0	16	23	7.202293
0	16	69	2.930199
0	16	75	0.473684
0	16	14	0.102874
0	16	47	-0.743178
0	16	79	-1.497885
0	16	65	-2.560443
0	16	8	-3.716964
0	16	39	-5.369070
0	16	24	-9.540130
0	16	11	-9.854313
0	16	72	-9.990003
0	16	62	-10.379755
0	16	70	-11.290209
0	16	66	-12.348808
0	16	48	-12.351477
0	16	18	-13.544132
0	16	34	-13.641984
0	16	76	-13.820183
0	16	64	-14.601685
0	16	31	-14.641770
0	16	71	-15.804629
0	16	29	-16.324694
0	16	44	-17.434950
0	16	27	-17.618229
0	16	36	-19.361008
0	16	61	-21.566925
0	16	73	-22.661476
0	16	77	-22.732841
0	16	55	-24.326077
0	16	16	-24.629253
0	16	33	-24.875227
0	16	46	-25.171223
0	16	50	-25.196169
0	16	40	-25.383129
0	16	49	-25.796518
0	16	74	-27.692621
0	16	85	-27.776358
0	16	42	-27.937143
0	16	78	-29.645447
0	19	37	26.540848
0	19	21	26.215139
0	19	30	22.792072
0	19	22	22.551262
0	19	38	21.693247
0	19	51	19.851566
0	19	23	19.471092
0	19	45	17.807007
0	19	65	17.265053
0	19	28	16.407772
0	19	25	16.015650
0	19	39	15.505271
0	19	14	15.354191
0	19	11	13.700241
0	19	32	12.887600
0	19	24	11.965951
0	19	26	11.921329
0	19	43	11.777070
0	19	57	11.614728
0	19	8	9.723760
0	19	3	6.469886
0	19	27	6.298362
0	19	29	4.219484
0	19	75	3.816746
0	19	69	3.689413
0	19	48	3.480908
0	19	79	3.210941
0	19	41	0.503231
0	19	53	0.380461
0	19	52	-0.185262
0	19	63	-0.848337
0	19	71	-2.981518
0	19	54	-3.606036
0	19	20	-5.922536
0	19	31	-6.027298
0	19	40	-8.552318
0	19	64	-9.413632
0	19	61	-9.533968
0	19	18	-10.063953
0	19	35	-10.399505
0	19	47	-10.728833
0	19	70	-11.083478
0	19	58	-12.571620
0	19	56	-18.944380
0	19	36	-19.802263
0	19	62	-20.474922
0	19	73	-20.614189
0	19	66	-22.069403
0	19	34	-22.172314
0	19	76	-22.673515
0	19	46	-22.756527
0	19	55	-22.899260
0	19	74	-23.804674
0	19	44	-24.103085
0	19	78	-24.591396
0	19	33	-24.914272
0	19	72	-24.948608
0	19	49	-24.973377
0	19	77	-26.425356
0	19	42	-26.640282
0	19	85	-26.794510
0	19	16	-26.985334
0	19	50	-27.192688
0	22	21	26.584345
0	22	37	26.199646
0	22	26	25.766958
0	22	32	25.125673
0	22	22	24.900465
0	22	54	24.281143
0	22	53	22.291418
0	22	51	21.306425
0	22	63	21.006701
0	22	52	20.453564
0	22	28	19.592703
0	22	43	18.334547
0	22	38	17.960621
0	22	30	17.250248
0	22	58	15.965139
0	22	45	14.245355
0	22	25	13.974277
0	22	56	12.340894
0	22	3	10.890935
0	22	14	7.427369
0	22	23	7.376103
0	22	69	6.404313
0	22	18	2.521039
0	22	24	1.465438
0	22	39	1.353085
0	22	41	1.317995
0	22	79	1.008958
0	22	20	-0.031812
0	22	65	-1.878668
0	22	57	-4.844729
0	22	46	-8.277523
0	22	31	-8.938733
0	22	64	-10.223541
0	22	29	-11.612894
0	22	75	-12.643140
0	22	62	-15.270704
0	22	48	-15.862818
0	22	8	-16.076469
0	22	70	-17.352407
0	22	49	-19.032610
0	22	11	-19.752506
0	22	61	-20.069519
0	22	35	-20.233412
0	22	50	-21.183466
0	22	34	-21.309277
0	22	73	-21.959930
0	22	40	-22.889536
0	22	27	-22.905508
0	22	77	-23.877501
0	22	66	-24.212763
0	22	42	-24.218800
0	22	72	-24.371033
0	22	74	-24.431421
0	22	44	-24.719526
0	22	76	-24.855165
0	22	71	-25.207846
0	22	55	-25.233957
0	22	47	-25.291443
0	22	16	-25.496542
0	22	36	-27.538683
0	22	33	-28.302576
0	22	78	-29.043087
0	22	85	-29.276241
0	43	94	21.835831
0	43	14	16.916765
0	43	98	11.145545
0	43	93	5.097644
0	43	89	4.038701
0	43	103	3.202312
0	43	26	2.569686
0	43	52	-1.177080
0	43	8	-1.359899
0	43	90	-3.176844
0	43	11	-7.486731
0	43	3	-7.590503
0	43	87	-10.459919
0	43	69	-10.778791
