0	1	1	-87.135796
0	1	5	-93.929848
0	1	14	-96.291061
0	1	15	-100.997429
0	1	18	-103.066643
0	1	2	-103.117416
0	1	10	-103.213882
0	1	6	-104.083664
0	1	9	-106.557167
0	1	3	-106.815598
0	1	0	-107.941628
0	1	4	-108.480278
0	1	12	-110.683601
0	1	19	-111.282776
0	1	8	-111.298416
0	1	13	-112.265709
0	1	17	-113.093536
0	1	16	-114.426933
0	1	7	-116.021996
0	1	11	-117.326584
0	2	5	-69.851135
0	2	1	-70.662720
0	2	9	-78.768341
0	2	15	-80.377151
0	2	14	-80.619408
0	2	2	-82.263374
0	2	10	-85.139557
0	2	6	-87.149170
0	2	4	-88.484703
0	2	18	-89.343979
0	2	0	-89.515640
0	2	3	-90.148872
0	2	12	-91.432686
0	2	16	-94.570908
0	2	8	-95.033813
0	2	19	-97.268105
0	2	13	-97.835426
0	2	11	-98.396019
0	2	7	-99.149002
0	2	17	-102.582649
0	3	1	-117.492798
0	3	5	-117.677193
0	3	14	-124.041527
0	3	10	-132.341537
0	3	15	-133.315338
0	3	2	-139.480057
0	3	9	-141.557770
0	3	11	-143.488022
0	3	4	-146.646805
0	3	6	-148.209259
0	3	18	-148.725128
0	3	0	-149.753632
0	3	3	-152.837692
0	3	8	-153.878571
0	3	13	-158.075531
0	3	12	-158.190857
0	3	16	-158.856232
0	3	19	-159.111740
0	3	7	-163.149200
0	3	17	-166.454422
0	14	21	-147.401337
0	14	38	-147.727310
0	14	20	-151.719498
0	14	26	-152.884964
0	14	43	-153.997253
0	14	61	-159.309631
0	14	22	-162.239914
0	14	29	-163.100891
0	14	32	-164.635406
0	14	48	-166.628387
0	14	65	-167.319992
0	14	30	-167.720764
0	14	40	-167.755920
0	14	41	-168.582458
0	14	51	-169.991272
0	14	14	-172.408432
0	14	37	-172.737167
0	14	28	-173.442093
0	14	46	-174.104599
0	14	27	-174.820068
0	14	69	-175.232971
0	14	72	-175.521866
0	14	31	-177.908249
0	14	24	-178.112946
0	14	63	-178.837631
0	14	25	-181.095551
0	14	47	-182.800507
0	14	54	-183.927795
0	14	39	-184.515152
0	14	62	-185.429306
0	14	52	-185.540359
0	14	42	-185.812698
0	14	44	-186.523575
0	14	45	-186.652939
0	14	50	-186.691071
0	14	23	-187.162689
0	14	56	-187.249451
0	14	18	-187.433533
0	14	70	-187.708496
0	14	71	-187.914398
0	14	58	-188.452896
0	14	3	-188.501648
0	14	85	-188.562912
0	14	79	-188.646713
0	14	53	-188.771744
0	14	73	-189.066666
0	14	76	-189.092041
0	14	66	-189.933029
0	14	78	-190.452988
0	14	57	-190.870071
0	14	75	-191.895264
0	14	16	-192.603622
0	14	34	-193.021423
0	14	64	-193.378189
0	14	11	-193.611511
0	14	35	-193.730927
0	14	49	-193.858170
0	14	74	-194.844452
0	14	33	-195.135300
0	14	8	-197.219986
0	14	55	-198.136307
0	14	77	-200.543518
0	14	36	-202.801575
0	15	20	-170.043182
0	15	43	-171.073105
0	15	21	-172.203491
0	15	38	-175.129105
0	15	32	-176.762680
0	15	26	-176.876389
0	15	14	-179.652771
0	15	22	-179.685532
0	15	51	-179.734665
0	15	48	-181.150803
0	15	61	-187.542664
0	15	28	-187.690399
0	15	31	-188.623703
0	15	65	-189.831436
0	15	46	-189.892410
0	15	37	-190.068039
0	15	40	-190.786499
0	15	29	-191.153137
0	15	30	-191.964325
0	15	50	-192.522461
0	15	41	-192.700516
0	15	63	-193.917068
0	15	27	-194.073120
0	15	54	-194.214386
0	15	47	-194.511520
0	15	58	-195.150879
0	15	24	-195.350296
0	15	62	-196.194611
0	15	18	-196.270020
0	15	42	-196.988358
0	15	57	-197.794662
0	15	69	-198.018753
0	15	3	-198.123810
0	15	70	-200.284439
0	15	53	-201.405411
0	15	23	-201.698944
0	15	52	-202.874603
0	15	72	-202.938110
0	15	45	-204.248947
0	15	39	-205.691956
0	15	56	-206.192612
0	15	66	-206.447266
0	15	49	-206.588440
0	15	73	-206.609131
0	15	71	-207.057861
0	15	76	-207.222717
0	15	25	-207.310699
0	15	8	-207.838318
0	15	16	-208.019516
0	15	11	-208.024902
0	15	79	-208.464005
0	15	74	-209.923676
0	15	85	-210.120056
0	15	44	-212.844254
0	15	55	-213.969162
0	15	75	-214.069077
0	15	33	-214.101852
0	15	78	-214.763260
0	15	36	-215.749146
0	15	64	-215.921478
0	15	35	-215.941437
0	15	34	-215.957565
0	15	77	-218.017700
0	16	43	-80.721428
0	16	20	-82.224991
0	16	21	-84.947746
0	16	26	-86.338341
0	16	54	-88.223694
0	16	22	-88.268288
0	16	32	-89.461555
0	16	14	-89.772774
0	16	28	-93.140839
0	16	51	-94.026848
0	16	63	-95.709541
0	16	37	-96.533226
0	16	58	-96.786209
0	16	38	-96.889931
0	16	46	-97.786133
0	16	30	-97.841522
0	16	48	-98.045547
0	16	24	-99.440178
0	16	56	-101.047478
0	16	27	-101.616074
0	16	47	-101.702530
0	16	61	-102.208603
0	16	65	-102.833214
0	16	52	-103.555870
0	16	50	-103.560989
0	16	31	-103.592186
0	16	42	-105.762032
0	16	57	-105.947662
0	16	29	-106.185776
0	16	18	-107.072273
0	16	39	-107.482292
0	16	41	-107.603371
0	16	40	-107.912376
0	16	35	-108.019951
0	16	25	-108.644066
0	16	33	-108.687798
0	16	72	-108.785141
0	16	70	-108.943398
0	16	3	-109.353706
0	16	62	-109.817177
0	16	11	-109.862022
0	16	36	-110.115952
0	16	69	-110.799622
0	16	23	-110.872551
0	16	66	-110.932030
0	16	49	-111.140129
0	16	45	-111.147484
0	16	53	-112.435135
0	16	73	-112.546814
0	16	74	-112.551918
0	16	85	-113.617310
0	16	8	-113.686325
0	16	55	-113.835823
0	16	71	-114.271843
0	16	16	-114.330650
0	16	44	-114.844200
0	16	79	-114.852211
0	16	75	-114.939568
0	16	76	-116.931175
0	16	34	-117.060997
0	16	64	-117.945015
0	16	78	-118.343338
0	16	77	-120.930321
0	19	26	-125.925484
0	19	21	-126.551460
0	19	38	-126.991531
0	19	43	-126.999466
0	19	20	-128.625229
0	19	22	-129.055222
0	19	65	-129.144974
0	19	32	-131.257477
0	19	30	-133.727219
0	19	61	-134.967712
0	19	28	-136.149841
0	19	51	-137.285004
0	19	29	-137.823425
0	19	48	-139.365311
0	19	37	-140.568024
0	19	14	-141.493423
0	19	46	-141.681030
0	19	24	-142.117416
0	19	27	-142.429153
0	19	31	-142.556870
0	19	72	-142.935654
0	19	41	-143.236649
0	19	42	-143.959991
0	19	69	-144.113480
0	19	63	-145.117477
0	19	40	-145.667496
0	19	54	-146.669586
0	19	47	-149.243942
0	19	57	-149.425705
0	19	52	-149.822052
0	19	39	-149.985138
0	19	58	-150.417236
0	19	50	-150.489700
0	19	66	-151.505905
0	19	23	-151.510498
0	19	25	-151.981735
0	19	56	-152.062851
0	19	62	-152.164993
0	19	3	-152.650726
0	19	45	-153.072586
0	19	79	-153.901871
0	19	73	-154.316040
0	19	70	-154.362732
