0	1	2	10.663001
0	1	1	6.561045
0	1	15	4.028460
0	1	5	1.337748
0	1	6	0.812329
0	1	9	-2.350674
0	1	11	-4.127808
0	1	3	-5.140522
0	1	4	-5.614845
0	1	10	-12.382007
0	1	14	-13.523566
0	1	8	-15.058657
0	1	19	-21.815248
0	1	13	-22.961706
0	1	16	-25.864195
0	1	0	-26.041216
0	1	12	-26.495075
0	1	17	-29.060759
0	1	18	-31.245062
0	1	7	-53.608246
0	2	1	8.099068
0	2	2	5.219674
0	2	5	4.322209
0	2	9	3.858522
0	2	15	3.502129
0	2	4	0.748812
0	2	3	0.679638
0	2	11	-2.445773
0	2	0	-5.624709
0	2	16	-6.159809
0	2	6	-11.966323
0	2	10	-12.697172
0	2	14	-13.270183
0	2	8	-14.028049
0	2	13	-19.941317
0	2	19	-22.264757
0	2	12	-24.646547
0	2	17	-29.205730
0	2	7	-29.255796
0	2	18	-31.875818
0	3	1	6.496873
0	3	9	3.696550
0	3	15	2.689257
0	3	5	1.392121
0	3	2	0.980766
0	3	4	-0.555756
0	3	3	-3.032535
0	3	11	-3.149715
0	3	10	-3.800339
0	3	6	-9.102146
0	3	14	-14.963152
0	3	8	-16.628084
0	3	19	-21.327400
0	3	13	-24.613157
0	3	0	-25.996807
0	3	12	-26.573704
0	3	16	-27.579681
0	3	17	-28.772114
0	3	18	-30.768015
0	3	7	-39.615479
0	14	61	7.307918
0	14	58	7.204090
0	14	26	7.171680
0	14	22	6.432105
0	14	30	6.060654
0	14	63	5.739178
0	14	42	4.730037
0	14	24	3.876795
0	14	28	1.159624
0	14	57	-0.504938
0	14	3	-1.017787
0	14	43	-1.045434
0	14	21	-1.266491
0	14	51	-3.429500
0	14	11	-6.105264
0	14	14	-6.730834
0	14	39	-6.984987
0	14	62	-7.204768
0	14	23	-7.410913
0	14	25	-7.719585
0	14	65	-7.830010
0	14	41	-7.942531
0	14	69	-8.325236
0	14	37	-8.379453
0	14	77	-9.476110
0	14	53	-9.522415
0	14	46	-10.477758
0	14	40	-10.523480
0	14	45	-12.393454
0	14	38	-13.930776
0	14	8	-14.356337
0	14	73	-14.590828
0	14	76	-15.795800
0	14	31	-16.981091
0	14	70	-17.265858
0	14	16	-17.353170
0	14	56	-18.510197
0	14	36	-18.896593
0	14	32	-19.267570
0	14	52	-21.104446
0	14	54	-21.264385
0	14	47	-21.644854
0	14	85	-22.821375
0	14	27	-22.827314
0	14	66	-23.187775
0	14	72	-23.636032
0	14	50	-24.289927
0	14	71	-24.533169
0	14	20	-25.751501
0	14	55	-26.120039
0	14	33	-26.714281
0	14	48	-26.963741
0	14	74	-26.977802
0	14	49	-29.277523
0	14	78	-29.558966
0	14	44	-29.877495
0	14	34	-31.418470
0	14	29	-31.741108
0	14	18	-32.683075
0	14	35	-32.951443
0	14	75	-33.425388
0	14	64	-35.325901
0	14	79	-35.810143
0	15	58	9.736603
0	15	30	9.063661
0	15	26	7.894467
0	15	22	5.859612
0	15	63	5.081677
0	15	42	4.588427
0	15	57	3.396961
0	15	21	3.296060
0	15	24	1.785585
0	15	61	1.417857
0	15	51	-1.178848
0	15	3	-1.249676
0	15	43	-2.583276
0	15	28	-4.713815
0	15	31	-4.984870
0	15	11	-6.607327
0	15	62	-7.545401
0	15	25	-8.099149
0	15	56	-8.468594
0	15	54	-8.636942
0	15	46	-9.701907
