query	1	have benchmarking How long does Fraps record for? How do I turn on Fraps FPS counter? What codec does Fraps use? Does Fraps have a watermark? How much does Fraps cost? What is better than Fraps? How much does Fraps cost? Is Fraps good for recording games? How much does Fraps cost? How do you check FPS? How do I record my screen with Fraps? Can Fraps record desktop Windows 10? How do I record my screen with Fraps? How do you screen record? How do I record my screen with Fraps? How do I record my desktop?
query	2	take bodybuilding When should you start bodybuilding? What age does muscle growth stop? What is the best beginner bodybuilding workout? What diet should be taken while doing gym? What is the best beginner bodybuilding workout? What is the best diet for gym? What is the best beginner bodybuilding workout? What should be the diet for gym person? Can I become a bodybuilder at 30? Can you build muscle after 35? Can I become a bodybuilder at 30? Is it harder to gain muscle as you age? Can I become a bodybuilder at 30? Can you get a six pack in your 30s? Can I start bodybuilding at 40? How long does it take to be a bodybuilder? Can I start bodybuilding at 40? What is the best bodybuilding app? Can I start bodybuilding at 40? How do you increase muscle size?
query	3	brainstorm brainstorming How do you get innovative business ideas? What are some good startup ideas? How do you narrow down a business idea? What do you do with a business idea? How do you narrow down a business idea? How do you identify a business idea? How do you narrow down a business idea? How do I find new businesses? How do you develop a business idea? What are the 6 stages of a business? How do you develop a business idea? What are the 3 main purposes of a business plan? How do you develop a business idea? How do you generate ideas?
query	4	start chain smoking What is in an e cigarette? What are the side effects of e cigarettes? Is e cig smoke harmful to others? Is passive smoke worse than smoking? Is e cig smoke harmful to others? Do E Cigarettes cause 3rd hand smoke? Is e cig smoke harmful to others? Does vaping cause 2nd hand smoke? Is vaping the same as smoking? Is it better to vape or smoke? Is vaping the same as smoking? How many puffs of a vape is equal to a cigarette? Is vaping the same as smoking? Is nicotine free vaping safe? Is e cigarettes better than regular cigarettes? What is the best e cigarette? Is e cigarettes better than regular cigarettes? What happens when you stop smoking and start vaping? Is e cigarettes better than regular cigarettes? What's the difference between an e cig and a cigarette?
query	5	get funding funding
query	6	bleach hair back to brown hair coloring How long does it take to go from dark brown to blonde? How long does it take to lighten hair with lemon? Can you go from brown to blonde? Will box dye lighten my hair? Can you go from brown to blonde? How do I make my hair blonder? Can you go from brown to blonde? What hair color is most attractive to guys? Can you go from dark hair to blonde one sitting? How many levels can you lighten hair in one session? Can you go from dark hair to blonde one sitting? Does going blonde ruin your hair? Can you go from dark hair to blonde one sitting? How can I naturally lighten my hair? Can I dye my hair blonde without bleach? Can lemon juice lighten your hair? Can I dye my hair blonde without bleach? How do you dye your hair with lemon juice? Can I dye my hair blonde without bleach? How long do you have to leave hydrogen peroxide in your hair?
query	7	stop at the scene of an accident hit and run
query	8	suggest a foreign language thats easy to learn language acquisition Can adults become fluent in another language? Can you learn a language in 3 months? How do you teach a foreign language? How do I become a foreign language teacher? How do you teach a foreign language? How do I learn a language? How do you teach a foreign language? How can I teach English as a second language? How do you teach a language for beginners? How can I start writing in English? How do you teach a language for beginners? What is the best way to teach English? How do you teach a language for beginners? How do I teach spoken English classes? Is it easier for adults to learn a new language? What is the hardest language to learn? Is it easier for adults to learn a new language? Can you learn a language in your sleep? Is it easier for adults to learn a new language? What are the easiest languages to learn?
query	9	help you come up with possible solutions mediation
query	10	do any aerobic physical activity pull up Is it better to workout before or after studying? Does exercise improve concentration? Can exercise help with studying? What exercise is best for brain? Can exercise help with studying? How can I sharpen my memory skills? Can exercise help with studying? How can I improve my memory and concentration? Can exercise really make your brain work better? How can I improve my cognitive thinking? How can I stay fit while studying? How do you keep in shape? How can I stay fit while studying? How can I stay fit? How can I stay fit while studying? How do I exercise and study?
query	11	know who do the spoof  spoofing attack
query	12	use on fabric spray painting What kind of paint do you use on a shirt? What is the best paint for fabric? Can you use acrylic paint on a shirt? Can I use acrylic paint on fabric without medium? Can you use acrylic paint on a shirt? Will acrylic paint come off clothes? Can you use acrylic paint on a shirt? Is fabric paint different than acrylic? Can I spray paint a shirt? Does spray paint stay on fabric? Can I spray paint a shirt? Can spray painted shirts be washed? Can I spray paint a shirt? Is there spray paint for fabric? How do you get paint to stay on your clothes? Will acrylic paint stay on jeans? How do you get paint to stay on your clothes? Is acrylic paint waterproof? How do you get paint to stay on your clothes? Does acrylic paint stay on shoes?
query	13	know japanese recipe ingredient translation translation What are some cool Japanese words? What Nani mean in Japanese? Is it hard to learn Japanese? Can you learn Japanese in 3 months? Is it hard to learn Japanese? Do Japanese speak English? Is it hard to learn Japanese? How is R pronounced in Japanese? What are the most common words in Japanese? What does OS mean in Japanese? What are the most common words in Japanese? What is no used for in Japanese? What are the most common words in Japanese? How do you say goodnight in Japanese? How do you say common phrases in Japanese? What do Japanese say before eating? How do you say common phrases in Japanese? What is Itadakimasu? How do you say common phrases in Japanese? How do you say simple phrases in Japanese?
query	14	forget all about my mother Why are fathers important to daughters? What is it called when a daughter is in love with her father? How a father should treat his daughter? What is fatherless daughter syndrome? How a father should treat his daughter? What does Daddy's little girl mean? How a father should treat his daughter? What a father is to a daughter quotes? How can I improve my father daughter relationship? What fathers teach their daughters? How can I improve my father daughter relationship? What can dads and daughters do together? How can I improve my father daughter relationship? How can you make your dad happy? How can I be a good father? What defines a good father? How can I be a good father? What is a true father? How can I be a good father? What is a father's role in parenting?
query	15	remember back to the future
query	16	love that movie braveheart
query	17	give fives give me five How do I play Yahtzee? What are the odds of hitting a Yahtzee? Can you play Yahtzee online? Why is it called Yahtzee? Can you play Yahtzee online? How do you play Yahtzee on free for all? Can you play Yahtzee online? How many dice do you need to play Yahtzee? What is a Yahtzee in the Yahtzee game? What's the highest Yahtzee score ever recorded? What is a Yahtzee in the Yahtzee game? Can 5 of a kind be a full house in Yahtzee? What is a Yahtzee in the Yahtzee game? Do you get an extra turn if you get a Yahtzee bonus? What does the word Yahtzee mean in English? What makes a full house in Yahtzee? What does the word Yahtzee mean in English? What are the chips for in Yahtzee? What does the word Yahtzee mean in English? What is the average Yahtzee score?
query	18	follow on the road
query	19	leave our daughter How do you get your kids to do what you ask? How can I get my child to be good? How do I get my child to talk about his feelings? How can I help my child with emotions? How do I get my child to talk about his feelings? How do you encourage children to express themselves verbally? How do I get my child to talk about his feelings? How do you calm a child down? How do I get my child to listen for the first time? What happens when you yell at your child? How do I get my child to listen for the first time? How do you discipline a child who won t listen? How do I get my child to listen for the first time? How do you talk so kids listen? How do you get a tween to open up? How do I connect with my teenage daughter? How do you get a tween to open up? How do you start a conversation with a teenager? How do you get a tween to open up? How do you motivate a teenager?
query	20	happen run fast
query	21	prepare for a shakespeare play shakespeares plays What is the easiest Shakespeare play to read? Which Shakespeare play is performed the most? What is considered the best Shakespeare play? What are the 4 types of Shakespeare's plays? What is considered the best Shakespeare play? What is the most performed play of all time? What is considered the best Shakespeare play? Why is Shakespeare so popular? What was the first Shakespeare play to be performed? Is Romeo and Juliet a true story? What was the first Shakespeare play to be performed? What words did Shakespeare invent? What was the first Shakespeare play to be performed? Who made the first play? How do you understand Shakespearean language? How do you say I in Shakespearean? How do you understand Shakespearean language? Is Shakespeare difficult to understand? How do you understand Shakespearean language? What is Shakespeare saying in To Be or Not To Be?
query	22	choose showtime
query	23	abandon so young How do you tell a child that they are adopted? At what age should a child be told they are adopted? Should you tell your adopted child? Can birth mother reclaim adopted child? Should you tell your adopted child? Is there an age limit for adoptive parents? Should you tell your adopted child? Can I put myself up for adoption? What is the adopted child syndrome? What are the negative effects of adoption? What is the adopted child syndrome? What percentage of serial killers are adopted? What is the adopted child syndrome? What are the disadvantages of adoption? How does adoption affect the child? Why do children get adopted? How does adoption affect the child? Is adoption a trauma? How does adoption affect the child? What are the positive effects of adoption?
query	24	obsess striptease
