query	1	have benchmarking use fraps  fraps is a video recording program used to capture video from computer games that use directx or opengl graphics technology.   1    fraps is available for free download with an additional paid option which removes certain limitations. the program is a popular choice for gamers who want to record their play  whether it s to make  let s play  videos or simply to record their gaming achievements. with these simple instructions  getting started with fraps is quick  easy  and painless. 
query	2	take bodybuilding begin bodybuilding  bodybuilding is one of the greatest and oldest sports in the world. it makes you healthy and in good shape. as a bodybuilding beginner  it gives you a lot of confidence  and the coolest thing about bodybuilding is it fits everyone  that means whether you are 20 or 50  male or female  you can do bodybuilding beginner workouts and build muscle  lose fat  gain weight  or just get in shape. however  it could turn to be one of the hardest sports in the world  if a bodybuilding beginner expects to hit the gym today and wake up next morning became like  schwarzenegger  
query	3	brainstorm brainstorming brainstorm small business ideas  creative and entrepreneurial ideas for small businesses often come about after a series of brainstorming sessions. brainstorming can be an effective way to think without limitations or restraint. it works well when there are several people doing it together  because it will allow you to bounce ideas back and forth and stimulate comments and consideration. large companies and corporations often hire expensive consultants to imagine and develop their ideas. small businesses may not have the same budgetary resources  but they can still tap into the creativity of their leaders. brainstorm small business ideas by getting smart and creative people together to share thoughts on how you can initiate and maintain a successful new business. 
query	4	start chain smoking smoke an e cigarette  e cigarettes  also known as e pens  e pipes  and e cigars  are vaporizers that run on a lithium battery. although many of them are made to resemble regular cigarettes  they rely on a liquid cartridge  rather than tobacco  to produce a nicotine release. the e liquid in the cartridge is made up of nicotine  propylene glycol  and other flavorings  colorings and chemicals. there is currently no government regulation of e cigarettes  so it is not possible to determine exactly what chemicals are in e cigarettes and the possible health issues associated with e cigarettes.   1    though e cigarettes can be used by smokers in an attempt to quit smoking  the fda s center for drug evaluation and research does not approve e cigarettes as a safe or effective way to quit smoking.   2    
query	5	get funding funding apply for legal funding  lawsuits are expensive and can take a long time to resolve. even if you have a strong case  you might have to wait years before you reach a settlement or win a court judgment. in the meantime  your bills pile up. you may have fixed expenses such as a mortgage  insurance  and school tuition. if you were injured  then you might have medical expenses but not be able to work. this is where legal funding comes in. some companies extend you a cash advance. you can use the money for legal costs or for personal expenses. if you win  you must pay the lender back the amount borrowed  plus interest. if you lose  you owe nothing. 
query	6	bleach hair back to brown hair coloring get blonde hair from dark brown  going blonde can be a fun  but drastic change especially for someone with dark hair. there are several different options for lightening your hair  some more damaging than others  but all can be done at home on your own. when you lighten your hair  it s important to do it gradually so that your hair remains as healthy as possible. the integrity of the hair is important  so you may have to lighten your hair over a few sessions  which can take weeks. if you feel incapable of lightening your hair yourself  consider visiting a professional who will have a better idea of how to take you from a brunette to a blonde without ruining your hair. 
query	7	stop at the scene of an accident hit and run act after a car accident  a car accident can be a traumatic and scary experience  making it difficult to know what to do after it happens. it s important to act quickly to ensure that everyone involved is safe and that all legal steps are followed. knowing how to take action after a car accident can also protect you from frivolous lawsuits and ensure that you receive the appropriate compensation for any injuries or damage to your vehicle. 
query	8	suggest a foreign language thats easy to learn language acquisition teach adults a foreign language  the prospect of learning a new language as an adult can seem like  teaching an old dog new tricks    that is  too difficult to be advisable. despite the challenges adults   as opposed to children   tend to face in learning a foreign language  however  it is possible and worthwhile. if you are tasked with teaching adults a foreign language  an awareness of prevailing theories regarding how adults learn languages  along with more practical classroom advice  can make the effort more successful and enjoyable for all involved. 
query	9	help you come up with possible solutions mediation mediate a dispute  mediation is a form of  assisted negotiation.  in mediation  you and the other parties to a dispute meet with a neutral third party  who is the  mediator.  he or she will help each side listen to the other. the mediator is not a judge  and the mediator will not decide who is right and who is wrong. instead  the mediator will help you come to a solution everyone can live with.   1    
query	10	do any aerobic physical activity pull up improve your study routine with exercise  studying and passing your classes can be difficult  and finding effective ways to  study  may seem impossible. recent studies have found strong links between cognitive function  memory recall  and brain function and exercise  which points to the benefits of adding physical activity to your study routine. if you are looking for a way to boost your studying  try incorporating daily exercise into your routine. 
query	11	know who do the spoof  spoofing attack make a funny movie spoof  movie spoofs often fall in two categories    side splittingly hilarious or not very funny at all. the issue usually comes from the movies or ideas being spoofed. the funniest movie spoofs are funny whether you ve seen the spoofed movie or not  whereas the unfunny ones usually require viewers to know the  original  to get the humor at all. at the end of the day  a funny movie spoof needs to be a funny movie first  then a spoof second. 
query	12	use on fabric spray painting paint a t shirt  ever wanted a specific shirt for a party  rally  or event but couldn t find the right one  or perhaps you needed something to do on a boring summer day  why not paint a t shirt  it is a great way to turn a plain  boring t shirt into something creative and unique. there are many ways of painting t shirts  from free handing to using stencils to spray painting  whichever method you choose  you are bound to end up with something creative and unique. 
query	13	know japanese recipe ingredient translation translation learn japanese words  learning japanese words can be a challenge. problems can be caused by the length of the words  the unusual pronunciation or the writing system. this guide will show you different and effective ways of learning japanese words. 
query	14	forget all about my mother forgive a mother after she has passed  resentment. such a poisonous way to live. especially if you resent the behavior of someone who has passed and therefore absolutely nothing can be done about it. they are gone and cannot come back to do things differently. mothers do tend to bear the brunt of blame when their offspring is not happy with his or her own life. it is so much easier to blame a parent than take ownership of your own stuff. if you are such an offspring and hold resentment for your deceased mother  it is recommended that you take back your power using the following steps to forgive her. 
query	15	remember back to the future create your own website with joomla  this is a general over view of the setup and configuration of a fresh joomla installation. 
query	16	love that movie braveheart hardcore dance  hardcore dancing is a very genuine practice and is taken quite seriously at most shows  both local and otherwise. if you plan on getting into hardcore dancing you should learn to also take it seriously  or at least pretend as though you do. this will help make you seem more  hxc   and less like an amateur. once you ve got that concept set  then you re ready to start throwing down. 
query	17	give fives give me five play yahtzee  yahtzee is one of the world s most popular dice rolling games. it s great for a game night with both large and small groups. the object of the game is to roll five dice in order to score combinations and get the highest total score. yahtzee scoring can be confusing at first  but with some patience you ll be enjoying a game of yahtzee in no time. 
query	18	follow on the road hike to wauna point  oregon   wauna point  not to be confused with the easier to reach  wauna viewpoint   is a precarious promontory sticking out into the columbia gorge east of portland  oregon. it offers amazing views with a generous serving of dangerous slopes. this hike is almost 10 miles  16.1 km  long  round trip  and climbs over 3 300 feet  1 000 m  of elevation gain. 
query	19	leave our daughter talk to your daughter about her period  the changes to a girl s body during puberty are delicate subjects to discuss. creating a positive picture that helps her to understand what is happening is extremely important for her developmental well being. approach the subject casually and keep the information honest  and you ll help culture a healthy open relationship with your daughter. whether you have the opportunity to discuss menstruation with her before or after she begins  this guide will provide tips on how to ensure a comfortable conversation. 
query	20	happen run fast accept that your computer is slow  do you have dsl or dial up internet but just don t have the patience or time to let your computer run so slow  sometimes you just have to face the facts and accept that your computer just isn t the fastest in the world. 
query	21	prepare for a shakespeare play shakespeares plays read shakespeare for beginners  reading shakespeare s works will be fun  but it can be a confusing and frustrating experience for the beginner  partially because of shakespeare s style and the difference in language between now and tudor england in which shakespeare lived. but with a few steps and some preparation  you ll be well equipped and ready to enjoy reading a play in no time  
query	22	choose showtime reverse the family roles in the sims   so you want to reverse the family roles  mostly the stereotypical roles in the sims 3  then  this article is for you. 
query	23	abandon so young make a good forum game  there have been many good forum games on the internet. some weren t so great. if you want tips to start a fun game on the internet  then read the steps that follow. 
query	24	obsess striptease perform a striptease nan
query	25	forget take on me show someone that you don t need them  being betrayed by someone  being ditched by your best friends  being rejected by your crush  being left out  that makes life a living hell. emotional abuse is much worse than physical abuse. for ways to cope  read on  
query	26	come terms of endearment say  i love you  in french  german and italian  saying  i love you  in a different language adds an element of mystique and exoticism that saying it in english just doesn t have. the european languages are great places to start to express how you feel. start at step 1 to learn to successfully tell someone you care in french  german  and italian. 
query	27	watch the devil wears prada the devil wears prada have a relaxing day and plan well  everyone needs a day to relax  here you will find how to plan for it so that you will have a day without flaw  want to know more  keep reading  
query	28	watch full episode of robot chicken the wizard of oz watch cancelled disney shows  have you ever wanted to watch the old disney shows from your childhood  shows that have been cancelled and are no longer shown on tv can be a hassle to find again. you ll be happy to know  however  that there are several ways to watch shows disney has stopped airing. to watch these old shows  search online through youtube  through commercial sites  or by finding a streaming site through a search engine. 
query	29	watch movie with english subtitle the incredible hulk add subtitles to a movie  no matter what language you speak  everyone enjoys watching movies. the problem is that most movies do not have the budget to afford translation into multiple languages  meaning you may not be able to understand the movie depending on your location. whether you want to add subtitles to your favorite films or you need to subtitle a movie yourself  translating a movie is not very difficult  but it does take time and patience. 
query	30	make love with a girl the paper make a girl weak in the knees  if you ve met a girl  and you re hitting it off  but you want to make her fall head over heels for you  there are a few strategies you can try to make her feel weak in the knees. learning to communicate with her  to be cultured around her  and to create a lasting memory with her will help you create that spark in your relationship. 
query	31	reclaim the pyramid build a pyramid for school  do you have an assignment to make a model of an egyptian pyramid  it s a fun school project that can be approached in a variety of ways. read on to learn how to make a realistic looking pyramid out of cardboard  sugar cubes  or clay. 
query	32	see the spirits of people who have died the sixth sense catch ghosts  catching ghosts is a tricky business    you need to know where to look for them  how to confirm their presence and the best ways to capture them. you also need a strong tolerance for fear  if this sounds like fun to you  keep reading after the jump. 
query	33	meet a good woman the tall man shag dance  the  shag dance  comes from the  carolina shag   which is a partner dance that is mostly done to beach music. the basic step that is done in the shag dance can be done to a six count step  with a rhythm that is similar to a triple step  triple step  rock step. if you want to know how to shag dance  see step 1 to get started today. 
query	34	lose today improve yourself  self improvement is universal to the human experience  we all have things we d like to change about ourselves. perhaps you want to lose weight  improve your skills in a certain area  be more comfortable socially  be happier  or more productive. whatever the ultimate improvement desired  in order to achieve it you may benefit from identifying your specific goals  enacting change  and coping with setbacks. 
query	35	make trust trust me talk to parents so they ll understand  you live with them  you work with them  and you talk to them   parents are an integral part of every child s life. sometimes  your parents just might not understand what you are talking about or egregiously misinterpreted what you said. if you want to learn how to tell you parents what you need to tell them in a way that they ll understand  read on. 
query	36	watch porco rosso ( 1992 ) porco rosso find the heart containers in a link between worlds  in  the legend of zelda  a link between worlds   like any other zelda games  link always just starts his adventure with 3 heart containers. these heart containers serve as his health gauge. completing dungeons can increase your heart containers to 13. however  link can have 7 more heart containers by obtaining 28 pieces of hearts scattered all trough out this game. here s how to get all of them. 
query	37	love the colors of prom prom night prepare for your eighth grade prom  prom is an incredibly special night  and many people look forward to their own for weeks in excitement. after all  what s not to like about dressing up  getting done up and dancing the night away with your friends  but we all know that there are so many things to think about ahead of time. 
query	38	find the name of a song  knowing become a professional music producer  working in the world of music is both fun and challenging. most wannabe music pros  however  fail during their climb to the top. think of a music producer as someone who is the project manager of all things related to music recording  someone who can produce something larger than the sum of all the musical parts. with the right knowledge and preparation  you can help artists work to their potential and you can be a professional music producer.   1    
query	39	see krrish learn hindi  hindi               is the first official language of india  alongside english  and is spoken as a lingua franca across the indian subcontinent and indian diaspora. hindi shares its roots with other indo aryan languages such as sanskrit  urdu  and punjabi  as well as indo iranian and indo european languages spanning tajik to pashto to serbo croatian to english. knowing even basic hindi  whether for heritage  business  or pure curiosity  will allow you to communicate with over 1 billion people on this planet and become immersed in a rich language and culture. 
query	40	win emmy law & order: special victims unit evict a tenant in illinois  there are several actions a landlord must take in order to legally evict a tenant in illinois. a landlord must ensure that the reasons for eviction and the steps taken to do so are in compliance with local and state laws. doing so will allow you to have the most stress free eviction process possible. this article will explain to you how to evict a tenant in illinois. 
query	41	release on dvd lost season 3 watch the walking dead season 3  looking for season 3 of the walking dead   the walking dead  is a tv drama based on the graphic novels created by robert kirkman. it currently holds the title of  most watched drama in basic cable history.  the popular television show  which can be seen on amc  is currently in its 6th season. season 3 aired in 2013  but it s still available for viewing online and by purchasing the dvd. 
query	42	watch this video mary poppins look after a sick teddy bear  if you re someone who is into playing with teddy bears or stuffed animals  what do you do when your teddy bear or stuffed animal feels ill  play nurse your bear or stuffed animal back to full health  
query	43	give baby shower make party favors for a baby shower  mothers to be and their friends celebrate their baby s anticipated arrival by participating in a baby shower. typically  women only  events  these showers were designed to provide gifts and baby supplies for the mother to be and to allow experienced mothers to impart valuable parenting advice. this article will teach you how to make a variety of party favors for an enjoyable shower that the mother to be will always remember. 
query	44	happen chernobyl disaster infiltrate an area  some people enjoy the thrill of being somewhere that they re not supposed to be. not for any bad purposes  but for the fact that you are in an area with other people who have no idea that you re there. for some its an absolute rush. 
query	45	become a f1 driver formula one become an f1 driver  formula 1 drivers are in a highly competitive sport that requires a great deal of talent and commitment to have any hope for success. while it may seem like a dream job  becoming a professional driver takes years of experience and a good deal of financial investment to climb the ranks to formula 1. by knowing the steps required to becoming a formula 1 racer  you can fully assess the risks and rewards to decide if the sport is right for you. 
