0	1	14	5.187710
0	1	1	4.864069
0	1	15	4.775307
0	1	2	4.691010
0	1	5	4.499647
0	1	18	4.480308
0	1	9	4.425179
0	1	3	4.214766
0	1	6	2.880335
0	1	0	2.271313
0	1	19	2.253782
0	1	8	0.689819
0	1	11	-0.062179
0	1	4	-0.136022
0	1	10	-0.806764
0	1	7	-1.304559
0	1	12	-1.364426
0	1	13	-1.644415
0	1	16	-1.673215
0	1	17	-1.849661
0	2	2	5.755454
0	2	9	5.642295
0	2	3	5.596123
0	2	5	5.548737
0	2	1	5.507092
0	2	15	5.261526
0	2	14	5.074088
0	2	4	3.593591
0	2	8	3.156193
0	2	11	2.570809
0	2	6	2.339434
0	2	0	1.603458
0	2	18	0.535020
0	2	10	0.060621
0	2	19	-0.471742
0	2	12	-1.611367
0	2	7	-1.673854
0	2	16	-1.811648
0	2	17	-1.821923
0	2	13	-1.847984
0	3	1	5.043626
0	3	9	5.033037
0	3	15	5.023124
0	3	2	4.593408
0	3	5	4.404793
0	3	14	4.220213
0	3	3	4.090775
0	3	6	3.786623
0	3	0	2.787463
0	3	4	2.662190
0	3	10	2.564921
0	3	19	2.163887
0	3	18	0.964233
0	3	11	0.557783
0	3	12	0.516881
0	3	7	-0.570539
0	3	8	-0.662569
0	3	17	-1.287860
0	3	13	-1.761428
0	3	16	-1.847021
0	14	63	5.022972
0	14	43	4.870863
0	14	45	4.841407
0	14	58	4.623227
0	14	21	4.479751
0	14	3	4.385373
0	14	22	4.256460
0	14	27	4.017230
0	14	26	3.691638
0	14	28	3.497260
0	14	31	3.326015
0	14	14	3.225758
0	14	61	2.830697
0	14	46	2.411060
0	14	42	2.396668
0	14	57	2.285599
0	14	54	2.209255
0	14	85	2.110473
0	14	51	2.081782
0	14	32	2.005702
0	14	47	1.933521
0	14	48	1.797867
0	14	52	1.721502
0	14	70	1.487816
0	14	23	1.414965
0	14	30	1.390468
0	14	36	1.377099
0	14	65	1.297538
0	14	72	1.262396
0	14	56	1.044738
0	14	71	1.015808
0	14	29	0.888713
0	14	50	0.648914
0	14	39	0.375903
0	14	8	0.296001
0	14	20	0.270436
0	14	33	0.198686
0	14	79	0.116338
0	14	25	-0.133229
0	14	66	-0.200418
0	14	76	-0.264957
0	14	34	-0.301105
0	14	37	-0.428769
0	14	62	-0.592620
0	14	40	-0.665927
0	14	24	-0.737838
0	14	18	-0.747825
0	14	74	-0.810134
0	14	53	-0.924762
0	14	38	-1.048472
0	14	44	-1.223783
0	14	35	-1.361253
0	14	49	-1.410840
0	14	11	-1.463198
0	14	78	-1.529687
0	14	75	-1.576095
0	14	69	-1.632812
0	14	41	-1.695345
0	14	55	-1.719355
0	14	73	-1.780644
0	14	64	-1.912106
0	14	77	-1.934609
0	14	16	-2.085004
0	15	63	4.757395
0	15	58	4.584684
0	15	43	4.451199
0	15	22	4.298462
0	15	26	4.145558
0	15	21	3.984832
0	15	51	3.763945
0	15	3	3.761950
0	15	14	3.362369
0	15	61	3.337689
0	15	42	3.160049
0	15	45	3.107811
0	15	46	3.028914
0	15	28	2.695077
0	15	23	2.650958
0	15	48	2.640423
0	15	27	2.522658
0	15	32	2.416074
0	15	31	2.413918
0	15	47	2.354994
0	15	56	1.901325
0	15	50	1.760626
0	15	52	1.745102
0	15	30	1.634537
0	15	36	1.633286
0	15	57	1.535940
0	15	62	1.422028
0	15	54	0.808951
0	15	72	0.717369
0	15	25	0.710383
0	15	29	0.667944
0	15	39	0.409251
0	15	70	0.372214
0	15	33	0.370814
0	15	85	0.141105
