0	1	2	4.502578
0	1	19	4.400959
0	1	1	4.319668
0	1	9	4.249493
0	1	8	3.924890
0	1	5	3.773354
0	1	15	3.641135
0	1	3	3.587932
0	1	6	3.318663
0	1	18	2.952298
0	1	14	2.929690
0	1	4	2.473335
0	1	11	2.458705
0	1	7	2.144314
0	1	0	0.419175
0	1	10	-0.688587
0	1	13	-1.316204
0	1	16	-5.413886
0	1	12	-6.027318
0	1	17	-6.318555
0	2	2	5.801605
0	2	3	5.570890
0	2	9	5.560438
0	2	5	5.519209
0	2	1	5.172361
0	2	14	4.735606
0	2	15	4.400667
0	2	8	4.374714
0	2	10	3.444863
0	2	11	3.130634
0	2	4	2.648532
0	2	18	1.867848
0	2	0	1.777427
0	2	19	1.349434
0	2	7	-2.221484
0	2	6	-2.948184
0	2	12	-4.919406
0	2	17	-5.463979
0	2	13	-5.541586
0	2	16	-6.073261
0	3	9	5.367250
0	3	1	5.201241
0	3	5	5.151032
0	3	15	5.098880
0	3	2	4.787742
0	3	10	4.670423
0	3	19	4.252698
0	3	4	3.800845
0	3	14	3.676401
0	3	0	3.655231
0	3	6	3.596646
0	3	3	2.955693
0	3	11	2.198514
0	3	12	-1.549640
0	3	7	-2.277313
0	3	18	-3.407247
0	3	8	-3.770870
0	3	17	-5.469007
0	3	16	-6.111479
0	3	13	-6.226106
0	14	27	4.648307
0	14	43	4.422651
0	14	45	4.380958
0	14	31	4.360196
0	14	32	4.313307
0	14	52	3.825174
0	14	57	3.621052
0	14	26	3.610252
0	14	3	3.479066
0	14	63	3.353414
0	14	85	3.185313
0	14	22	3.142832
0	14	58	3.122396
0	14	56	2.939653
0	14	48	2.787250
0	14	51	2.559628
0	14	28	2.378998
0	14	14	2.252614
0	14	36	1.950754
0	14	54	1.928885
0	14	30	0.979332
0	14	47	0.851880
0	14	50	0.366156
0	14	46	0.337985
0	14	74	0.142191
0	14	21	-0.271040
0	14	53	-0.415315
0	14	38	-0.547225
0	14	72	-0.866216
0	14	66	-1.198607
0	14	8	-2.071676
0	14	61	-2.073127
0	14	23	-2.108594
0	14	49	-3.257350
0	14	33	-3.307556
0	14	25	-3.316719
0	14	42	-3.377424
0	14	40	-3.472986
0	14	62	-3.934088
0	14	35	-3.944131
0	14	71	-4.086552
0	14	79	-4.137582
0	14	20	-4.249345
0	14	65	-4.381644
0	14	37	-4.529516
0	14	29	-4.777245
0	14	69	-4.999303
0	14	18	-5.527284
0	14	34	-5.600747
0	14	24	-5.803886
0	14	39	-5.854238
0	14	16	-5.945643
0	14	64	-5.980787
0	14	73	-6.014699
0	14	11	-6.025852
0	14	70	-6.202129
0	14	41	-6.214235
0	14	76	-6.302728
0	14	75	-6.334895
0	14	55	-6.426323
0	14	77	-6.430013
0	14	44	-6.481976
0	14	78	-6.521301
0	15	32	4.246920
0	15	31	4.125281
0	15	58	3.718146
0	15	52	3.674162
0	15	56	3.585617
0	15	26	3.340695
0	15	22	3.329023
0	15	43	3.253920
0	15	50	2.943897
0	15	53	2.796236
0	15	3	2.748138
0	15	51	2.729311
0	15	14	2.644438
0	15	57	2.503061
0	15	63	2.453872
0	15	45	2.215551
0	15	27	1.910539
0	15	62	1.744174
0	15	48	1.700764
0	15	28	1.654415
0	15	36	1.553334
0	15	23	1.433502
0	15	74	1.384503
0	15	54	1.296604
0	15	46	1.272636
0	15	30	1.118602
0	15	42	0.698845
0	15	37	0.034976
0	15	38	-0.228102
0	15	61	-0.628689
0	15	25	-1.872699
0	15	47	-2.179984
0	15	72	-2.471474
0	15	21	-2.595223
0	15	85	-2.704091
0	15	16	-3.348665
0	15	20	-3.422120
0	15	35	-3.505506
0	15	49	-3.869829
0	15	40	-4.023513
0	15	8	-4.499551
0	15	29	-4.740716
0	15	66	-5.024500
0	15	65	-5.045053
0	15	64	-5.082006
0	15	79	-5.330583
0	15	24	-5.362573
0	15	69	-5.506273
